## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT 06_mergeSamples/bam/13_KB_B9.bam --OUTPUT 07_markDuplicates/bam/13_KB_B9.bam --METRICS_FILE 07_markDuplicates/metrics/13_KB_B9.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Nov 22 11:06:20 ACDT 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	42	78056689	8345937	0	32	27942310	0	0.357975	81061060

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	35586024	35586024
2.0	1.38177	9889569	9889569
3.0	1.527518	2749705	2749705
4.0	1.583161	878408	878408
5.0	1.604403	355073	355073
6.0	1.612513	179257	179257
7.0	1.615609	107332	107332
8.0	1.616791	71097	71097
9.0	1.617242	49875	49875
10.0	1.617415	36824	36824
11.0	1.61748	28171	28171
12.0	1.617505	22374	22374
13.0	1.617515	18008	18008
14.0	1.617519	14800	14800
15.0	1.61752	12238	12238
16.0	1.617521	10376	10376
17.0	1.617521	8951	8951
18.0	1.617521	7785	7785
19.0	1.617521	6767	6767
20.0	1.617521	5745	5745
21.0	1.617521	5248	5248
22.0	1.617521	4614	4614
23.0	1.617521	4177	4177
24.0	1.617521	3640	3640
25.0	1.617521	3450	3450
26.0	1.617521	3061	3061
27.0	1.617521	2734	2734
28.0	1.617521	2487	2487
29.0	1.617521	2317	2317
30.0	1.617521	2084	2084
31.0	1.617521	1981	1981
32.0	1.617521	1846	1846
33.0	1.617521	1723	1723
34.0	1.617521	1568	1568
35.0	1.617521	1427	1427
36.0	1.617521	1350	1350
37.0	1.617521	1265	1265
38.0	1.617521	1168	1168
39.0	1.617521	1138	1138
40.0	1.617521	1006	1006
41.0	1.617521	956	956
42.0	1.617521	928	928
43.0	1.617521	865	865
44.0	1.617521	800	800
45.0	1.617521	855	855
46.0	1.617521	776	776
47.0	1.617521	746	746
48.0	1.617521	683	683
49.0	1.617521	617	617
50.0	1.617521	629	629
51.0	1.617521	612	612
52.0	1.617521	585	585
53.0	1.617521	492	492
54.0	1.617521	504	504
55.0	1.617521	462	462
56.0	1.617521	452	452
57.0	1.617521	457	457
58.0	1.617521	405	405
59.0	1.617521	414	414
60.0	1.617521	378	378
61.0	1.617521	384	384
62.0	1.617521	385	385
63.0	1.617521	367	367
64.0	1.617521	295	295
65.0	1.617521	344	344
66.0	1.617521	308	308
67.0	1.617521	273	273
68.0	1.617521	278	278
69.0	1.617521	262	262
70.0	1.617521	249	249
