## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT 06_mergeSamples/bam/21_KB_C5.bam --OUTPUT 07_markDuplicates/bam/21_KB_C5.bam --METRICS_FILE 07_markDuplicates/metrics/21_KB_C5.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Nov 22 11:06:22 ACDT 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	45	85394806	8336378	0	36	29818621	0	0.349186	91749756

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	39508489	39508489
2.0	1.394263	10905184	10905184
3.0	1.549707	3067518	3067518
4.0	1.610993	993296	993296
5.0	1.635155	402699	402699
6.0	1.644682	202509	202509
7.0	1.648438	119205	119205
8.0	1.649919	77150	77150
9.0	1.650503	54045	54045
10.0	1.650733	39433	39433
11.0	1.650824	29357	29357
12.0	1.650859	23064	23064
13.0	1.650873	18806	18806
14.0	1.650879	15298	15298
15.0	1.650881	12422	12422
16.0	1.650882	10477	10477
17.0	1.650882	8935	8935
18.0	1.650882	7339	7339
19.0	1.650883	6572	6572
20.0	1.650883	5826	5826
21.0	1.650883	5032	5032
22.0	1.650883	4575	4575
23.0	1.650883	3940	3940
24.0	1.650883	3457	3457
25.0	1.650883	3232	3232
26.0	1.650883	2876	2876
27.0	1.650883	2598	2598
28.0	1.650883	2356	2356
29.0	1.650883	2152	2152
30.0	1.650883	2010	2010
31.0	1.650883	1817	1817
32.0	1.650883	1680	1680
33.0	1.650883	1558	1558
34.0	1.650883	1496	1496
35.0	1.650883	1329	1329
36.0	1.650883	1248	1248
37.0	1.650883	1138	1138
38.0	1.650883	1026	1026
39.0	1.650883	993	993
40.0	1.650883	1022	1022
41.0	1.650883	891	891
42.0	1.650883	783	783
43.0	1.650883	740	740
44.0	1.650883	709	709
45.0	1.650883	714	714
46.0	1.650883	683	683
47.0	1.650883	626	626
48.0	1.650883	563	563
49.0	1.650883	550	550
50.0	1.650883	497	497
51.0	1.650883	502	502
52.0	1.650883	496	496
53.0	1.650883	400	400
54.0	1.650883	443	443
55.0	1.650883	428	428
56.0	1.650883	374	374
57.0	1.650883	406	406
58.0	1.650883	335	335
59.0	1.650883	308	308
60.0	1.650883	322	322
61.0	1.650883	366	366
62.0	1.650883	305	305
63.0	1.650883	291	291
64.0	1.650883	317	317
65.0	1.650883	274	274
66.0	1.650883	277	277
67.0	1.650883	257	257
68.0	1.650883	221	221
69.0	1.650883	214	214
70.0	1.650883	227	227
71.0	1.650883	206	206
72.0	1.650883	192	192
73.0	1.650883	184	184
74.0	1.650883	191	191
75.0	1.650883	181	181
76.0	1.650883	169	169
77.0	1.650883	185	185
78.0	1.650883	187	187
79.0	1.650883	152	152
80.0	1.650883	168	168
81.0	1.650883	149	149
82.0	1.650883	138	138
83.0	1.650883	126	126
84.0	1.650883	139	139
85.0	1.650883	166	166
86.0	1.650883	140	140
87.0	1.650883	147	147
88.0	1.650883	127	127
89.0	1.650883	114	114
90.0	1.650883	141	141
91.0	1.650883	133	133
92.0	1.650883	108	108
93.0	1.650883	118	118
94.0	1.650883	101	101
95.0	1.650883	111	111
96.0	1.650883	103	103
97.0	1.650883	106	106
98.0	1.650883	85	85
99.0	1.650883	88	88
100.0	1.650883	104	104
101.0	0	92	92
102.0	0	80	80
103.0	0	89	89
104.0	0	90	90
105.0	0	86	86
106.0	0	85	85
107.0	0	70	70
108.0	0	68	68
109.0	0	74	74
110.0	0	72	72
111.0	0	69	69
112.0	0	77	77
113.0	0	52	52
114.0	0	46	46
115.0	0	63	63
116.0	0	61	61
117.0	0	74	74
118.0	0	64	64
119.0	0	58	58
120.0	0	49	49
121.0	0	63	63
122.0	0	45	45
123.0	0	56	56
124.0	0	51	51
125.0	0	38	38
126.0	0	26	26
127.0	0	60	60
128.0	0	33	33
129.0	0	44	44
130.0	0	51	51
131.0	0	52	52
132.0	0	44	44
133.0	0	39	39
134.0	0	38	38
135.0	0	55	55
136.0	0	37	37
137.0	0	35	35
138.0	0	41	41
139.0	0	42	42
140.0	0	29	29
141.0	0	35	35
142.0	0	25	25
143.0	0	40	40
144.0	0	30	30
145.0	0	26	26
146.0	0	35	35
147.0	0	39	39
148.0	0	32	32
149.0	0	32	32
150.0	0	26	26
151.0	0	33	33
152.0	0	24	24
153.0	0	23	23
154.0	0	30	30
155.0	0	32	32
156.0	0	33	33
157.0	0	23	23
158.0	0	26	26
159.0	0	20	20
160.0	0	28	28
161.0	0	29	29
162.0	0	28	28
163.0	0	31	31
164.0	0	23	23
165.0	0	30	30
166.0	0	25	25
167.0	0	16	16
168.0	0	20	20
169.0	0	27	27
170.0	0	15	15
171.0	0	27	27
172.0	0	16	16
173.0	0	25	25
174.0	0	24	24
175.0	0	17	17
176.0	0	21	21
177.0	0	20	20
178.0	0	17	17
179.0	0	21	21
180.0	0	15	15
181.0	0	21	21
182.0	0	18	18
183.0	0	24	24
184.0	0	22	22
185.0	0	23	23
186.0	0	13	13
187.0	0	20	20
188.0	0	20	20
189.0	0	21	21
190.0	0	16	16
191.0	0	13	13
192.0	0	18	18
193.0	0	15	15
194.0	0	18	18
195.0	0	18	18
196.0	0	17	17
197.0	0	13	13
198.0	0	11	11
199.0	0	19	19
200.0	0	15	15
201.0	0	14	14
202.0	0	13	13
203.0	0	17	17
204.0	0	14	14
205.0	0	15	15
206.0	0	12	12
207.0	0	18	18
208.0	0	14	14
209.0	0	12	12
210.0	0	13	13
211.0	0	9	9
212.0	0	14	14
213.0	0	10	10
214.0	0	8	8
215.0	0	13	13
216.0	0	8	8
217.0	0	12	12
218.0	0	12	12
219.0	0	15	15
220.0	0	13	13
221.0	0	10	10
222.0	0	11	11
223.0	0	15	15
224.0	0	13	13
225.0	0	13	13
226.0	0	10	10
227.0	0	13	13
228.0	0	11	11
229.0	0	11	11
230.0	0	11	11
231.0	0	9	9
232.0	0	7	7
233.0	0	15	15
234.0	0	16	16
235.0	0	13	13
236.0	0	12	12
237.0	0	12	12
238.0	0	9	9
239.0	0	7	7
240.0	0	7	7
241.0	0	5	5
242.0	0	6	6
243.0	0	11	11
244.0	0	9	9
245.0	0	5	5
246.0	0	6	6
247.0	0	8	8
248.0	0	6	6
249.0	0	11	11
250.0	0	13	13
251.0	0	10	10
252.0	0	3	3
253.0	0	9	9
254.0	0	1	1
255.0	0	12	12
256.0	0	10	10
257.0	0	8	8
258.0	0	5	5
259.0	0	9	9
260.0	0	7	7
261.0	0	3	3
262.0	0	4	4
264.0	0	3	3
265.0	0	10	10
266.0	0	7	7
267.0	0	8	8
268.0	0	10	10
269.0	0	3	3
270.0	0	8	8
271.0	0	8	8
272.0	0	3	3
273.0	0	2	2
274.0	0	5	5
275.0	0	2	2
276.0	0	7	7
277.0	0	4	4
278.0	0	4	4
279.0	0	7	7
280.0	0	6	6
281.0	0	2	2
282.0	0	7	7
283.0	0	5	5
284.0	0	4	4
285.0	0	1	1
286.0	0	7	7
287.0	0	5	5
288.0	0	7	7
