feat	n.vars	mean.s	median.s	sd.s	cv.s	liptak.s	p.nom	fdr
ENSDARG00000000001	7	0.852131857489415	0.586213345141312	1.11589406771743	1.30953215504126	2.25452897915252	0.98639	1
ENSDARG00000000002	6	1.6665964466705	0.618167981330301	2.00030377890896	1.20023283555245	4.08231090147827	0.64555	0.993565360631104
ENSDARG00000000068	8	2.84144151307342	2.55875370805992	1.41947139264569	0.499560306314497	8.03681024895672	0.16219	0.59816288097385
ENSDARG00000000103	24	2.60084218804502	2.07649897434797	2.33881335693522	0.899252314379461	12.741472524428	0.52084	0.939520763459841
ENSDARG00000000151	4	2.303352167039	2.28003703608654	1.03899035633913	0.451077508340712	4.606704334078	0.37619	0.848656965517241
ENSDARG00000000161	6	1.52939302481828	1.63235638719063	0.631122357893666	0.41266198266378	3.74623252697652	0.69407	1
ENSDARG00000000189	21	3.2711722940769	1.79709874247389	3.40634808833433	1.04132334897254	14.9903946488497	0.05855	0.366038293802601
ENSDARG00000000241	20	3.31547716585124	2.05064658805429	2.96189674373854	0.89335458987487	14.8272646413835	0.09437	0.473777725321888
ENSDARG00000000324	6	0.829042516317391	0.472731475768187	1.1884731729524	1.43354912391176	2.03073114005061	0.99154	1
ENSDARG00000000370	21	1.77576123650546	1.12903435013942	1.88756902749321	1.06296330198523	8.13756028245464	0.90669	1
ENSDARG00000000423	4	6.37348269088455	5.9311782159249	6.20372897121134	0.973365626313539	12.7469653817691	0.00875	0.11101902173913
ENSDARG00000000442	9	2.26422809744901	2.64068729353794	1.64816827828617	0.727916184832739	6.79268429234703	0.35742	0.832045247863248
ENSDARG00000000472	5	2.3643151203852	0.995094672573149	2.47544895920042	1.04700466441932	5.2867693294119	0.35957	0.833627441134752
ENSDARG00000000489	6	1.16814158143431	1.21882232430071	0.646045984076269	0.553054522109396	2.86135082184187	0.94615	1
ENSDARG00000000503	17	4.90216996987602	4.47516950197799	2.87340585981234	0.586149782131077	20.2121645805298	0.92652	1
ENSDARG00000000516	6	1.88928050241315	2.1473239451036	0.761764882954096	0.403203696847082	4.62777321190127	0.49836	0.927796664388243
ENSDARG00000000529	7	1.89356565646849	1.12903435013942	1.34532849629659	0.710473646213902	5.00990381818838	0.50811	0.933320372531418
ENSDARG00000000540	13	2.45747562377048	1.03352204776529	2.5942675864255	1.05566360916538	8.86055436970731	0.27709	0.75773172356091
ENSDARG00000000542	17	2.01380756560417	1.34014603996889	2.08300639366293	1.03436218496775	8.30314130265397	0.59019	0.976005361262902
ENSDARG00000000567	23	1.4141381634499	1.19615472203961	0.859345269653243	0.607681266133715	6.78196838259259	0.97683	1
ENSDARG00000000631	19	3.06369584435822	2.66076034226546	2.1519541424931	0.702404628858937	13.354340579303	0.04879	0.332768915763136
ENSDARG00000000651	4	2.14604270133537	2.15038391670538	0.914326404322671	0.426052288593202	4.29208540267074	0.35576	0.831327646053006
ENSDARG00000000656	5	1.01570274296018	0.927420832205978	0.879547906571432	0.86595011450699	2.27118037819196	0.89408	1
ENSDARG00000000666	12	3.248717595669	2.96919692076786	2.37214244071448	0.730178099776009	11.2538878702834	0.23849	0.709651052439913
ENSDARG00000000729	27	2.20214623209128	1.78493868961357	1.31378945869522	0.596595012424572	11.4426874790354	0.32298	0.802148808510638
ENSDARG00000000767	5	3.2226132807438	2.91697877672332	1.36283157379828	0.422896405827425	7.20598236093675	0.11469	0.522953119419643
ENSDARG00000000779	2	1.77347076049252	1.77347076049252	2.50806640196065	1.41421356237309	2.50806640196065	0.4481	0.89263493905412
ENSDARG00000000830	3	1.33018833626153	1.08612743914641	1.10724734394055	0.83239892709663	2.30395378204048	0.70604	1
ENSDARG00000000857	6	1.61244187436142	1.49768750675523	0.425280698394766	0.263749475349734	3.94965983208238	0.76639	1
ENSDARG00000000861	19	4.35317710987687	2.41596750519676	5.88523032158609	1.35193909483562	18.9750591052877	0.00194	0.0355420179372197
ENSDARG00000000935	12	2.06345670789762	2.08042670151481	1.4733783110587	0.714034031060367	7.14802371459499	0.43401	0.886440212340744
ENSDARG00000000943	14	3.09638462873359	1.70336462691666	2.9295234886775	0.946110977781097	11.5856104183943	0.05225	0.345416464401294
ENSDARG00000001014	22	1.68890367566649	0.970004284084118	1.58304928519009	0.937323607022985	7.9216604171698	0.8472	1
ENSDARG00000001015	38	2.19514706728064	2.14553295683962	1.26435310965406	0.575976493101371	13.5317953201211	0.48302	0.916879203252033
ENSDARG00000001127	13	3.13824753066026	2.63206342357586	1.91148241858089	0.609092303875318	11.3151123868938	0.16632	0.605797357397504
ENSDARG00000001210	3	13.6080286618302	13.8415978833437	8.08259895938426	0.593958108131822	23.5697970331434	1e-05	0.000492228915662651
ENSDARG00000001220	28	1.84393414751483	1.37099299893788	1.40691124134243	0.762994298488697	9.75718237660828	0.90744	1
ENSDARG00000001234	3	6.1523608822548	6.91140423828358	3.6461700671632	0.592645674879024	10.6562016345646	0.01554	0.163000436456996
ENSDARG00000001241	5	4.26192808928008	1.84209874503597	5.04824853632384	1.1844987598504	9.52996092284604	0.16014	0.595623873463814
ENSDARG00000001244	11	2.75266969076841	1.21731945464626	3.02967064428807	1.10062992826515	9.12957253606243	0.7837	1
ENSDARG00000001447	17	1.9707049855768	1.96770110303155	1.24554981577291	0.632032610100876	8.12542481246447	0.53116	0.946112040104621
ENSDARG00000001463	19	2.07049013063921	1.6351304197089	1.99017555405755	0.961209872293926	9.02505724305466	0.54854	0.957104492846466
ENSDARG00000001621	2	0.949969702588108	0.949969702588108	0.670457112696875	0.705766837479421	1.34346003724364	0.80712	1
