feat	n.vars	mean.s	median.s	sd.s	cv.s	liptak.s	p.nom	fdr
ENSDARG00000000001	6	1.80081764874863	1.65696667413738	1.23839297505091	0.68768371739996	4.41108435923269	0.60977	0.961030299328039
ENSDARG00000000002	4	2.30682557023951	2.37689160440776	0.759065287601541	0.329051878648428	4.61365114047901	0.3284	0.771182038834952
ENSDARG00000000069	10	2.58695737913492	2.16060089501113	1.94287536808033	0.751027204294346	8.1806775278461	0.34898	0.792112961876833
ENSDARG00000000151	4	0.594571723333734	0.724593854303266	0.423962153494848	0.713054686014519	1.18914344666747	0.98421	1
ENSDARG00000000161	4	1.11758874762467	0.976441515320759	1.13840236229073	1.01862367951566	2.23517749524934	0.84615	1
ENSDARG00000000183	21	2.02599891156372	1.31931390103896	1.72389494050058	0.85088640998826	9.28429337013891	0.83987	1
ENSDARG00000000212	2	1.36813575738474	1.36813575738474	1.26183321871432	0.922301176548722	1.93483614326108	0.64064	0.973050264861683
ENSDARG00000000229	21	2.55730343792405	2.2625378028765	2.17582901517316	0.850829425599741	11.7190365792578	0.14153	0.538728270455659
ENSDARG00000000241	20	2.40745267342945	1.59655965681449	2.22234406577273	0.923110177948782	10.7664556608037	0.56603	0.942593566373579
ENSDARG00000000324	5	2.70448664245988	1.1004898435008	2.44356758211751	0.903523627646742	6.04741597678046	0.31441	0.760241611996251
ENSDARG00000000370	23	2.21399199652958	1.74477457455977	1.64706451305481	0.743934266987676	10.6179326093186	0.61816	0.966133198789102
ENSDARG00000000423	8	2.27634304928909	2.08042670151481	1.35391695117702	0.594777202671562	6.43847042583673	0.33114	0.773813212669683
ENSDARG00000000442	8	1.74989226224844	1.39936871128565	1.76175450257206	1.00677884037751	4.94944273992697	0.64881	0.976862660443407
ENSDARG00000000472	5	1.0225404181719	0.775047264124461	0.6368650785309	0.622826312987693	2.28646988477343	0.93928	1
ENSDARG00000000503	24	4.42527856204283	4.41667355028699	2.78818627246975	0.630058929258151	21.6793488933644	0.97562	1
ENSDARG00000000516	4	5.66500552154111	6.00000143125626	3.60535026717542	0.636424846095229	11.3300110430822	0.01408	0.142456470588235
ENSDARG00000000529	7	2.68051086036378	2.41522968320735	1.71637783121138	0.640317432244405	7.09196512313036	0.20072	0.628296688206785
ENSDARG00000000540	12	1.75491018301628	1.53637755684379	1.33707314285207	0.761904031210276	6.07918719940841	0.72918	1
ENSDARG00000000542	16	2.61790588370388	2.39982542548793	1.60037306763993	0.611318030033869	10.4716235348155	0.17193	0.592053516143299
ENSDARG00000000567	22	1.59952612618299	1.70970734060733	0.958737906918893	0.59938871346026	7.502442550498	0.91468	1
ENSDARG00000000568	5	3.8487565427385	4.1758150294435	2.14119986695755	0.556335492562495	8.60608125841036	0.04705	0.30448745819398
ENSDARG00000000631	19	2.4601969418135	2.54999567726147	1.40763069220738	0.572161792531036	10.7237498505728	0.28795	0.730380078636959
ENSDARG00000000651	2	1.09657614999903	1.09657614999903	1.5507928635035	1.41421356237309	1.5507928635035	0.7364	1
ENSDARG00000000656	3	1.7662930832775	1.76196513349038	0.786385511860826	0.445218021463133	3.05930936129412	0.48794	0.892404442344045
ENSDARG00000000666	12	2.78562265465242	2.09069190807019	2.06183302823643	0.740169536169175	9.64967993714576	0.49798	0.900937438996049
ENSDARG00000000729	23	1.09363522818567	0.881028429036563	0.933924050557093	0.853963027605161	5.24489030233812	0.99842	1
ENSDARG00000000747	3	3.26183166569209	2.59959564003683	1.76028804939995	0.539662444237892	5.64965817071573	0.16225	0.575006868131868
ENSDARG00000000767	6	2.72383661492775	2.51692995095424	1.37491188180211	0.504770320755298	6.67200984928277	0.20584	0.633983923597294
ENSDARG00000000779	3	2.35703853844295	2.01038949386681	1.33221091535248	0.565205402297973	4.08251050398108	0.28657	0.728663534822602
ENSDARG00000000830	2	2.79444273848597	2.79444273848597	0.563666347562393	0.201709750498516	3.95193882004186	0.20159	0.628730945674044
ENSDARG00000000853	11	1.36916467212248	1.22657112434178	0.933818800398528	0.682035418684096	4.54100549364023	0.98051	1
ENSDARG00000000857	6	2.30137420115134	0.874145865727809	3.40832348383577	1.48099491257468	5.63719250002605	0.425	0.847849175257732
ENSDARG00000000861	20	2.98496407494584	2.09882773682785	2.7630659362435	0.925661370411511	13.3491651639474	0.19725	0.623658088235294
ENSDARG00000000935	2	1.61711836663744	1.61711836663744	0.805105546391337	0.497864326447196	2.28695072606129	0.5232	0.917021739130435
ENSDARG00000001015	35	2.22158269254736	1.83056614575414	1.38291917242263	0.622492773760726	13.1430604538635	0.45537	0.871753333333333
ENSDARG00000001057	6	1.87701094072654	1.67202115051715	1.46362242387813	0.779762329627978	4.59771904640146	0.77912	1
ENSDARG00000001129	26	1.60526478138681	1.29980475592265	1.34133327945012	0.835583820814486	8.18527644477458	0.98121	1
ENSDARG00000001210	3	3.19768053426542	3.29120420928619	0.994214455796372	0.310917380627195	5.5385451517217	0.17262	0.592053516143299
ENSDARG00000001220	27	3.04739140836453	2.41172043961231	2.50170359780364	0.82093281189181	15.8347102495087	0.06768	0.374441172265904
ENSDARG00000001234	6	0.749876227500342	0.635745197759598	0.602337255826012	0.80324890126716	1.83681412761903	0.98819	1
ENSDARG00000001241	6	2.31978909315025	1.70595300405171	1.4039315014248	0.605197905951992	5.68229958909182	0.76047	1
ENSDARG00000001303	2	2.05756154429126	2.05756154429126	0.182224831098597	0.0885634899253355	2.90983144135403	0.38664	0.819427210511908
ENSDARG00000001447	16	2.56772514114983	2.40045197685991	1.89735943609687	0.738926221381794	10.2709005645993	0.16793	0.585640252138676
