feat	n.vars	mean.s	median.s	sd.s	cv.s	liptak.s	p.nom	fdr
ENSDARG00000000001	6	2.69925175102918	2.01929743283463	1.60053550879804	0.592955254428485	6.6117894773355	0.20816	0.666128861887404
ENSDARG00000000002	4	3.11704854193135	2.66891291382955	1.84183189313224	0.590889704910091	6.2340970838627	0.13846	0.550287957746479
ENSDARG00000000086	18	3.1863685372094	1.8358263403091	2.98643364532762	0.937253054834365	13.5186168001214	0.05151	0.326629622792937
ENSDARG00000000103	24	3.09907778520433	2.74095028299878	2.47261770990775	0.797855969189468	15.1823184938904	0.12994	0.533532981818182
ENSDARG00000000151	4	2.19336590155851	2.36768248793609	2.07164016593266	0.944502768307214	4.38673180311701	0.40889	0.866230750267953
ENSDARG00000000161	7	2.40764848513358	1.13998094391514	2.64770946906862	1.0997076547583	6.37003913612484	0.27127	0.746846949445983
ENSDARG00000000183	19	1.89003449254019	1.91090687206434	1.22218831927553	0.646648685036919	8.23846935278887	0.91597	1
ENSDARG00000000189	13	2.05565832257268	1.53081671387972	1.99778489566187	0.971846767395479	7.41178148687007	0.73991	1
ENSDARG00000000241	20	3.3162239566409	3.461934593016	1.98896423276197	0.599767765617568	14.8306043913248	0.05817	0.349772579908676
ENSDARG00000000370	24	2.74570648579861	2.59411010817304	1.91597107293113	0.697806223221948	13.4511597473139	0.18151	0.623255328118209
ENSDARG00000000394	5	2.26641055253008	2.1311807081486	0.830059516199314	0.366244110217669	5.06784806038011	0.65415	0.996859836191945
ENSDARG00000000423	6	1.31320233766805	1.25746123783109	1.04728761852232	0.79750666632384	3.21667565631677	0.80614	1
ENSDARG00000000442	8	1.08955940570807	1.13207145785334	0.749091512844393	0.687517825021743	3.08173937712704	0.95914	1
ENSDARG00000000472	6	1.2608640939184	1.16137132160598	0.601772839310621	0.477270184957435	3.08847366509672	0.88684	1
ENSDARG00000000489	7	1.1424102608235	1.13998094391514	1.05575127112265	0.924143722555166	3.02253344534741	0.95743	1
ENSDARG00000000503	24	5.44112440100316	4.91969378017656	4.78848697772195	0.880054677088272	26.655956818929	0.70933	1
ENSDARG00000000516	4	4.87844716480552	4.73782194719044	2.63323619393939	0.539769337451535	9.75689432961105	0.02751	0.22407887628866
ENSDARG00000000529	5	2.70015053918745	3.58441528638575	1.94645544449664	0.720869231640095	6.03772015510584	0.20522	0.660196750814332
ENSDARG00000000540	12	2.48105014159118	2.02701182399372	2.22494871154487	0.8967770035143	8.59460980272378	0.26262	0.738147065719361
ENSDARG00000000542	16	1.24667552420887	1.2392820190919	1.14947290096057	0.922030535323143	4.98670209683549	0.98759	1
ENSDARG00000000567	19	1.92841444881885	1.51683460580087	1.82138758975429	0.944500074073746	8.40576370366506	0.64222	0.995123203921569
ENSDARG00000000568	10	2.88075627285378	1.90323156633693	2.37642944860438	0.82493249116497	9.10975120603544	0.21644	0.677858863366337
ENSDARG00000000631	19	2.93732124487218	2.33494011657969	2.81351208042674	0.957849634369554	12.8034864711129	0.0834	0.424576932989691
ENSDARG00000000651	3	1.02973121643782	0.958081677855914	0.379118672921534	0.368172457889575	1.78354678501001	0.83202	1
ENSDARG00000000656	3	0.35754591575056	0.531292386882995	0.309684641161627	0.866139501304434	0.619287692118711	0.99321	1
ENSDARG00000000666	12	2.50752290147819	1.47568962208117	2.4772617880517	0.9879318695719	8.6863141330055	0.58642	0.966697982474442
ENSDARG00000000729	23	1.61509108001716	1.38555567604735	1.31690199114172	0.815373205533231	7.74570471456748	0.84729	1
ENSDARG00000000767	5	1.57679918950926	1.24133723250111	1.08585958428437	0.688647984796541	3.52583017460929	0.69171	1
ENSDARG00000000779	2	1.86148751288547	1.86148751288547	0.564128475064608	0.303052516420139	2.63254088691079	0.43504	0.8821837429451
ENSDARG00000000857	6	1.9195343519637	1.14418624164164	1.72327797931914	0.897758343087851	4.70187970605503	0.61411	0.975293087437186
ENSDARG00000000861	17	3.53705240392987	2.70712463581101	2.84668150436055	0.804817452293815	14.5836406647477	0.03148	0.24169564375605
ENSDARG00000000935	2	1.96709723914649	1.96709723914649	0.765510647089307	0.389157501650227	2.78189559410764	0.38798	0.849685978381375
ENSDARG00000000943	13	1.86735232374206	1.6351304197089	1.69793180213711	0.909272332033494	6.73283455260884	0.61713	0.977730926408662
ENSDARG00000001014	17	1.75423855203876	1.35165069132102	1.5414596040837	0.878705807880133	7.23291084258641	0.7185	1
ENSDARG00000001015	33	2.15497005959314	2.03625578810903	1.45910720997955	0.677089318937003	12.3793605087466	0.5139	0.929774192809709
ENSDARG00000001162	8	3.00489107341249	3.1080830051296	1.80939909351712	0.602151309086318	8.49911541894757	0.454	0.89609143142643
ENSDARG00000001169	2	2.05756154429126	2.05756154429126	0.182224831098597	0.0885634899253355	2.90983144135403	0.3828	0.845113389214865
ENSDARG00000001210	3	2.72482005188913	2.24734457652802	0.984790986942947	0.361415054274937	4.71952677135444	0.26381	0.73839657223796
ENSDARG00000001220	26	2.79966622606522	2.16289214505062	2.07085594231617	0.739679581457339	14.2755527182533	0.14062	0.55342342445328
ENSDARG00000001234	3	3.60594900467274	3.80679049919211	1.3305320417765	0.368982489783505	6.24568688559561	0.10776	0.486111610700057
ENSDARG00000001241	5	2.43477328161283	1.88176668408879	2.16386524590358	0.88873377338452	5.44431856748652	0.6866	1
