feat	n.vars	mean.s	median.s	sd.s	cv.s	liptak.s	p.nom	fdr
ENSDARG00000000001	9	2.4784107891109	1.55219337759296	2.06965062952906	0.835071667143411	7.43523236733271	0.25714	0.56762229694775
ENSDARG00000000002	3	2.18414051483558	2.51747195985716	1.43444095334377	0.656753053936071	3.78304234256487	0.33597	0.660632572614108
ENSDARG00000000068	9	2.51736924874326	1.83091073828532	2.18641712084063	0.868532545208516	7.55210774622977	0.22471	0.526442268607525
ENSDARG00000000069	2	19.7977088423554	19.7977088423554	18.7099852539528	0.945058107629331	27.9981883487727	0	0
ENSDARG00000000086	22	2.59227223527898	2.15640007943343	2.09220434176473	0.807092832801786	12.1588345461052	0.1862	0.467555490138357
ENSDARG00000000151	4	1.96422729541754	2.07777753136098	1.33181094745146	0.678033011026026	3.92845459083508	0.48795	0.800425673076923
ENSDARG00000000161	8	1.63047226672866	1.71077433334494	0.609687518167913	0.373933080990807	4.61167198536175	0.66566	0.919974044069994
ENSDARG00000000183	31	1.46626188361241	1.08573204470068	1.23805598190342	0.844362112757948	8.16380066215319	0.99907	1
ENSDARG00000000189	17	3.00536344700294	2.77849746865565	1.851030326731	0.615908977191068	12.3914309353635	0.13534	0.385201935268602
ENSDARG00000000229	37	3.00061648029961	2.41172043961231	2.66715253049957	0.888868186924462	18.2520374941618	0.00612	0.0458328358208955
ENSDARG00000000370	26	2.0246181864618	1.47285633215592	1.96327606521689	0.969701881739927	10.3235676403436	0.78073	0.976198607446497
ENSDARG00000000423	10	1.47691990636555	1.36979079479324	0.872959184322865	0.591067383248339	4.67043082575774	0.80124	0.98346459591602
ENSDARG00000000442	8	2.27116276822282	1.0710197174999	3.15193907080015	1.38780853354096	6.42381837835508	0.33106	0.653861406756131
ENSDARG00000000503	27	8.15557413404702	7.07446930919821	4.65141874921427	0.570336149578486	42.3776062951919	0.09541	0.310371025543271
ENSDARG00000000529	10	0.996313144335079	0.508615146037039	1.29726387090748	1.30206439439606	3.15061879886293	0.9831	1
ENSDARG00000000568	14	1.99364198909367	1.50395199742989	2.2413223493629	1.12423512427215	7.45952527507501	0.73384	0.954506739859713
