## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --BARCODE_TAG BX --INPUT results/06_mergeSamples/bam/16_KB_C12.bam --OUTPUT results/07_markDuplicates/bam/16_KB_C12.bam --METRICS_FILE results/07_markDuplicates/metrics/16_KB_C12.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Aug 11 14:30:07 ACST 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	24	72848021	6650082	0	14	15963900	0	0.21914	140922273

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	45570652	45570652
2.0	1.596344	8762233	8762233
3.0	1.95197	1768971	1768971
4.0	2.164046	432122	432122
5.0	2.290516	145662	145662
6.0	2.365935	67442	67442
7.0	2.410911	37846	37846
8.0	2.437732	24292	24292
9.0	2.453727	16151	16151
10.0	2.463265	11584	11584
11.0	2.468954	8609	8609
12.0	2.472346	6513	6513
13.0	2.474368	4928	4928
14.0	2.475575	4085	4085
15.0	2.476294	3168	3168
16.0	2.476723	2489	2489
17.0	2.476979	2204	2204
18.0	2.477132	1763	1763
19.0	2.477223	1553	1553
20.0	2.477277	1276	1276
21.0	2.477309	1074	1074
22.0	2.477328	954	954
23.0	2.47734	783	783
24.0	2.477347	750	750
25.0	2.477351	617	617
26.0	2.477353	560	560
27.0	2.477355	506	506
28.0	2.477356	463	463
29.0	2.477356	396	396
30.0	2.477357	350	350
31.0	2.477357	320	320
32.0	2.477357	280	280
33.0	2.477357	261	261
34.0	2.477357	198	198
35.0	2.477357	203	203
36.0	2.477357	184	184
37.0	2.477357	186	186
38.0	2.477357	150	150
39.0	2.477357	140	140
40.0	2.477357	128	128
41.0	2.477357	123	123
42.0	2.477357	105	105
43.0	2.477357	102	102
44.0	2.477357	79	79
45.0	2.477357	95	95
46.0	2.477357	93	93
47.0	2.477357	81	81
48.0	2.477357	78	78
49.0	2.477357	68	68
50.0	2.477357	67	67
51.0	2.477357	67	67
52.0	2.477357	56	56
53.0	2.477357	45	45
54.0	2.477357	38	38
55.0	2.477357	51	51
56.0	2.477357	38	38
57.0	2.477357	53	53
58.0	2.477357	44	44
59.0	2.477357	35	35
60.0	2.477357	37	37
61.0	2.477357	32	32
62.0	2.477357	44	44
63.0	2.477357	32	32
64.0	2.477357	31	31
65.0	2.477357	26	26
66.0	2.477357	21	21
67.0	2.477357	21	21
68.0	2.477357	22	22
69.0	2.477357	18	18
70.0	2.477357	24	24
71.0	2.477357	15	15
72.0	2.477357	14	14
73.0	2.477357	21	21
74.0	2.477357	13	13
75.0	2.477357	13	13
76.0	2.477357	15	15
77.0	2.477357	13	13
78.0	2.477357	14	14
79.0	2.477357	7	7
80.0	2.477357	10	10
81.0	2.477357	13	13
82.0	2.477357	11	11
83.0	2.477357	13	13
84.0	2.477357	8	8
85.0	2.477357	14	14
86.0	2.477357	11	11
87.0	2.477357	7	7
88.0	2.477357	6	6
89.0	2.477357	3	3
90.0	2.477357	8	8
91.0	2.477357	11	11
92.0	2.477357	3	3
93.0	2.477357	7	7
94.0	2.477357	8	8
95.0	2.477357	9	9
96.0	2.477357	3	3
97.0	2.477357	8	8
98.0	2.477357	10	10
99.0	2.477357	6	6
100.0	2.477357	9	9
101.0	0	4	4
102.0	0	8	8
103.0	0	1	1
104.0	0	7	7
105.0	0	5	5
106.0	0	1	1
107.0	0	4	4
108.0	0	3	3
109.0	0	2	2
110.0	0	4	4
111.0	0	7	7
112.0	0	5	5
113.0	0	3	3
114.0	0	2	2
115.0	0	2	2
116.0	0	7	7
117.0	0	1	1
118.0	0	1	1
119.0	0	2	2
120.0	0	1	1
121.0	0	3	3
122.0	0	1	1
123.0	0	3	3
124.0	0	1	1
126.0	0	2	2
127.0	0	3	3
128.0	0	1	1
129.0	0	1	1
130.0	0	2	2
134.0	0	3	3
135.0	0	2	2
136.0	0	2	2
137.0	0	1	1
138.0	0	2	2
139.0	0	1	1
142.0	0	1	1
143.0	0	1	1
145.0	0	1	1
146.0	0	1	1
148.0	0	2	2
149.0	0	1	1
151.0	0	2	2
156.0	0	1	1
157.0	0	1	1
158.0	0	1	1
159.0	0	1	1
162.0	0	2	2
164.0	0	1	1
166.0	0	1	1
168.0	0	2	2
172.0	0	1	1
174.0	0	2	2
180.0	0	1	1
182.0	0	1	1
183.0	0	1	1
185.0	0	2	2
186.0	0	1	1
189.0	0	1	1
191.0	0	1	1
193.0	0	1	1
208.0	0	1	1
209.0	0	2	2
211.0	0	1	1
218.0	0	1	1
227.0	0	1	1
230.0	0	1	1
233.0	0	1	1
238.0	0	1	1
241.0	0	1	1
243.0	0	1	1
267.0	0	1	1
269.0	0	1	1
283.0	0	1	1
323.0	0	1	1
357.0	0	1	1
374.0	0	1	1

