## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --BARCODE_TAG BX --INPUT results/06_mergeSamples/bam/17_KB_C1.bam --OUTPUT results/07_markDuplicates/bam/17_KB_C1.bam --METRICS_FILE results/07_markDuplicates/metrics/17_KB_C1.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Aug 11 14:27:51 ACST 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	21	72674644	7257476	0	15	18275150	0	0.251465	119097898

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	42122483	42122483
2.0	1.543237	9266048	9266048
3.0	1.838344	2048719	2048719
4.0	1.998657	518865	518865
5.0	2.085745	175796	175796
6.0	2.133054	81534	81534
7.0	2.158754	46939	46939
8.0	2.172715	30318	30318
9.0	2.1803	20942	20942
10.0	2.18442	15531	15531
11.0	2.186658	11625	11625
12.0	2.187874	8907	8907
13.0	2.188534	7139	7139
14.0	2.188893	5610	5610
15.0	2.189088	4656	4656
16.0	2.189194	3792	3792
17.0	2.189252	3299	3299
18.0	2.189283	2708	2708
19.0	2.1893	2338	2338
20.0	2.189309	1997	1997
21.0	2.189314	1700	1700
22.0	2.189317	1511	1511
23.0	2.189318	1481	1481
24.0	2.189319	1199	1199
25.0	2.189319	1067	1067
26.0	2.18932	930	930
27.0	2.18932	863	863
28.0	2.18932	792	792
29.0	2.18932	721	721
30.0	2.18932	627	627
31.0	2.18932	603	603
32.0	2.18932	502	502
33.0	2.18932	482	482
34.0	2.18932	440	440
35.0	2.18932	437	437
36.0	2.18932	389	389
37.0	2.18932	329	329
38.0	2.18932	332	332
39.0	2.18932	311	311
40.0	2.18932	284	284
41.0	2.18932	250	250
42.0	2.18932	254	254
43.0	2.18932	224	224
44.0	2.18932	187	187
45.0	2.18932	174	174
46.0	2.18932	173	173
47.0	2.18932	164	164
48.0	2.18932	160	160
49.0	2.18932	175	175
50.0	2.18932	148	148
51.0	2.18932	148	148
52.0	2.18932	128	128
53.0	2.18932	136	136
54.0	2.18932	113	113
55.0	2.18932	122	122
56.0	2.18932	90	90
57.0	2.18932	94	94
58.0	2.18932	77	77
59.0	2.18932	89	89
60.0	2.18932	68	68
61.0	2.18932	79	79
62.0	2.18932	86	86
63.0	2.18932	68	68
64.0	2.18932	68	68
65.0	2.18932	84	84
66.0	2.18932	68	68
67.0	2.18932	47	47
68.0	2.18932	51	51
69.0	2.18932	53	53
70.0	2.18932	47	47
71.0	2.18932	53	53
72.0	2.18932	51	51
73.0	2.18932	50	50
74.0	2.18932	38	38
