## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --BARCODE_TAG BX --INPUT results/06_mergeSamples/bam/13_KB_B9.bam --OUTPUT results/07_markDuplicates/bam/13_KB_B9.bam --METRICS_FILE results/07_markDuplicates/metrics/13_KB_B9.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Aug 11 14:42:18 ACST 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	42	78056689	8345937	0	26	20625977	0	0.264244	120336650

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	43200934	43200934
2.0	1.52275	10649257	10649257
3.0	1.796017	2491645	2491645
4.0	1.938867	630286	630286
5.0	2.013542	201112	201112
6.0	2.052578	86369	86369
7.0	2.072985	47202	47202
8.0	2.083652	29582	29582
9.0	2.089228	19926	19926
10.0	2.092143	14099	14099
11.0	2.093667	10551	10551
12.0	2.094464	8131	8131
13.0	2.09488	6170	6170
14.0	2.095098	4926	4926
15.0	2.095212	4026	4026
16.0	2.095271	3189	3189
17.0	2.095302	2718	2718
18.0	2.095318	2419	2419
19.0	2.095327	1938	1938
20.0	2.095331	1607	1607
21.0	2.095334	1439	1439
22.0	2.095335	1209	1209
23.0	2.095336	1103	1103
24.0	2.095336	935	935
25.0	2.095336	864	864
26.0	2.095336	727	727
27.0	2.095336	635	635
28.0	2.095336	597	597
29.0	2.095336	493	493
30.0	2.095336	524	524
31.0	2.095336	422	422
32.0	2.095336	394	394
33.0	2.095336	387	387
34.0	2.095336	319	319
35.0	2.095336	314	314
36.0	2.095336	266	266
37.0	2.095336	207	207
38.0	2.095336	218	218
39.0	2.095336	218	218
40.0	2.095336	174	174
41.0	2.095336	169	169
42.0	2.095336	168	168
43.0	2.095336	150	150
44.0	2.095336	130	130
45.0	2.095336	138	138
46.0	2.095336	126	126
47.0	2.095336	120	120
48.0	2.095336	109	109
49.0	2.095336	102	102
50.0	2.095336	103	103
51.0	2.095336	95	95
52.0	2.095336	83	83
53.0	2.095336	67	67
54.0	2.095336	73	73
55.0	2.095336	75	75
56.0	2.095336	64	64
57.0	2.095336	65	65
58.0	2.095336	52	52
59.0	2.095336	47	47
60.0	2.095336	40	40
61.0	2.095336	61	61
62.0	2.095336	58	58
63.0	2.095336	48	48
64.0	2.095336	41	41
65.0	2.095336	46	46
66.0	2.095336	37	37
67.0	2.095336	35	35
68.0	2.095336	30	30
69.0	2.095336	31	31
70.0	2.095336	21	21
71.0	2.095336	23	23
72.0	2.095336	37	37
73.0	2.095336	27	27
74.0	2.095336	22	22
75.0	2.095336	31	31
76.0	2.095336	21	21
77.0	2.095336	17	17
78.0	2.095336	12	12
79.0	2.095336	20	20
80.0	2.095336	20	20
81.0	2.095336	15	15
82.0	2.095336	12	12
83.0	2.095336	19	19
84.0	2.095336	17	17
85.0	2.095336	13	13
86.0	2.095336	16	16
87.0	2.095336	17	17
88.0	2.095336	18	18
89.0	2.095336	15	15
90.0	2.095336	11	11
91.0	2.095336	15	15
92.0	2.095336	4	4
93.0	2.095336	15	15
94.0	2.095336	10	10
95.0	2.095336	8	8
96.0	2.095336	13	13
97.0	2.095336	6	6
98.0	2.095336	4	4
99.0	2.095336	9	9
100.0	2.095336	10	10
101.0	0	8	8
102.0	0	7	7
103.0	0	8	8
104.0	0	10	10
105.0	0	9	9
106.0	0	5	5
107.0	0	8	8
108.0	0	11	11
109.0	0	7	7
110.0	0	5	5
111.0	0	4	4
112.0	0	5	5
113.0	0	4	4
114.0	0	6	6
115.0	0	9	9
116.0	0	3	3
117.0	0	7	7
118.0	0	9	9
119.0	0	5	5
120.0	0	3	3
121.0	0	3	3
122.0	0	6	6
123.0	0	3	3
124.0	0	3	3
125.0	0	3	3
126.0	0	3	3
127.0	0	5	5
128.0	0	4	4
129.0	0	5	5
130.0	0	2	2
131.0	0	2	2
132.0	0	4	4
133.0	0	7	7
134.0	0	2	2
135.0	0	4	4
136.0	0	2	2
137.0	0	3	3
138.0	0	3	3
139.0	0	6	6
140.0	0	6	6
141.0	0	7	7
142.0	0	3	3
143.0	0	3	3
144.0	0	2	2
145.0	0	3	3
146.0	0	1	1
148.0	0	5	5
