## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --BARCODE_TAG BX --INPUT 04_groupUmis/bam/24_KB_C8.bam --OUTPUT 05_markDuplicates/bam/24_KB_C8.bam --METRICS_FILE 05_markDuplicates/log/24_KB_C8.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Aug 17 09:47:26 ACST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	31	84720239	8115846	0	18	17497864	0	0.206537	175760311

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	55199677	55199677
2.0	1.617534	9339012	9339012
3.0	1.998882	1787925	1787925
4.0	2.234377	454317	454317
5.0	2.379803	168075	168075
6.0	2.469609	83817	83817
7.0	2.525067	49378	49378
8.0	2.559314	32199	32199
9.0	2.580463	21920	21920
10.0	2.593523	16042	16042
11.0	2.601588	11871	11871
12.0	2.606569	9150	9150
13.0	2.609644	7229	7229
14.0	2.611544	5787	5787
15.0	2.612717	4663	4663
16.0	2.613441	3822	3822
17.0	2.613888	3163	3163
18.0	2.614164	2653	2653
19.0	2.614335	2266	2266
20.0	2.61444	1904	1904
21.0	2.614505	1625	1625
22.0	2.614545	1434	1434
23.0	2.61457	1314	1314
24.0	2.614586	1165	1165
25.0	2.614595	966	966
26.0	2.614601	903	903
27.0	2.614604	827	827
28.0	2.614607	654	654
29.0	2.614608	615	615
30.0	2.614609	591	591
31.0	2.614609	518	518
32.0	2.61461	488	488
33.0	2.61461	387	387
34.0	2.61461	393	393
35.0	2.61461	323	323
36.0	2.61461	288	288
37.0	2.61461	305	305
38.0	2.61461	269	269
39.0	2.61461	279	279
40.0	2.61461	230	230
41.0	2.61461	218	218
42.0	2.61461	204	204
43.0	2.61461	159	159
44.0	2.61461	174	174
45.0	2.61461	149	149
46.0	2.61461	154	154
47.0	2.61461	152	152
48.0	2.61461	103	103
49.0	2.61461	126	126
50.0	2.61461	104	104
51.0	2.61461	119	119
52.0	2.61461	92	92
53.0	2.61461	100	100
54.0	2.61461	86	86
55.0	2.61461	95	95
56.0	2.61461	91	91
57.0	2.61461	71	71
58.0	2.61461	64	64
59.0	2.61461	66	66
60.0	2.61461	71	71
61.0	2.61461	68	68
62.0	2.61461	61	61
63.0	2.61461	64	64
64.0	2.61461	58	58
65.0	2.61461	47	47
66.0	2.61461	51	51
67.0	2.61461	62	62
68.0	2.61461	31	31
69.0	2.61461	28	28
70.0	2.61461	31	31
71.0	2.61461	44	44
72.0	2.61461	39	39
73.0	2.61461	39	39
74.0	2.61461	37	37
75.0	2.61461	27	27
76.0	2.61461	46	46
77.0	2.61461	40	40
78.0	2.61461	18	18
79.0	2.61461	27	27
80.0	2.61461	34	34
81.0	2.61461	22	22
82.0	2.61461	16	16
83.0	2.61461	19	19
84.0	2.61461	18	18
85.0	2.61461	15	15
86.0	2.61461	15	15
87.0	2.61461	16	16
88.0	2.61461	16	16
89.0	2.61461	11	11
90.0	2.61461	18	18
91.0	2.61461	19	19
92.0	2.61461	15	15
93.0	2.61461	11	11
94.0	2.61461	11	11
95.0	2.61461	9	9
96.0	2.61461	15	15
97.0	2.61461	9	9
98.0	2.61461	14	14
99.0	2.61461	12	12
100.0	2.61461	12	12
101.0	0	10	10
102.0	0	11	11
103.0	0	15	15
104.0	0	9	9
105.0	0	15	15
106.0	0	6	6
107.0	0	5	5
108.0	0	5	5
109.0	0	14	14
110.0	0	8	8
111.0	0	5	5
112.0	0	11	11
113.0	0	4	4
114.0	0	4	4
115.0	0	3	3
116.0	0	3	3
117.0	0	4	4
118.0	0	6	6
119.0	0	7	7
120.0	0	5	5
121.0	0	5	5
122.0	0	3	3
123.0	0	6	6
124.0	0	8	8
125.0	0	13	13
126.0	0	2	2
127.0	0	5	5
128.0	0	7	7
129.0	0	6	6
130.0	0	4	4
131.0	0	2	2
132.0	0	3	3
133.0	0	6	6
134.0	0	7	7
135.0	0	7	7
136.0	0	2	2
137.0	0	6	6
138.0	0	3	3
139.0	0	3	3
140.0	0	3	3
141.0	0	3	3
142.0	0	2	2
143.0	0	1	1
144.0	0	2	2
145.0	0	2	2
146.0	0	3	3
147.0	0	2	2
148.0	0	1	1
149.0	0	2	2
150.0	0	1	1
151.0	0	2	2
152.0	0	1	1
153.0	0	1	1
154.0	0	2	2
155.0	0	1	1
156.0	0	3	3
158.0	0	1	1
159.0	0	5	5
160.0	0	2	2
161.0	0	3	3
162.0	0	1	1
164.0	0	1	1
165.0	0	2	2
169.0	0	2	2
170.0	0	2	2
171.0	0	1	1
172.0	0	4	4
175.0	0	2	2
176.0	0	2	2
178.0	0	4	4
179.0	0	2	2
180.0	0	1	1
181.0	0	5	5
182.0	0	1	1
184.0	0	2	2
185.0	0	1	1
186.0	0	1	1
187.0	0	1	1
188.0	0	2	2
189.0	0	1	1
190.0	0	1	1
192.0	0	1	1
195.0	0	1	1
197.0	0	1	1
199.0	0	2	2
200.0	0	1	1
202.0	0	2	2
204.0	0	1	1
205.0	0	1	1
206.0	0	1	1
207.0	0	2	2
210.0	0	1	1
211.0	0	1	1
215.0	0	1	1
220.0	0	1	1
222.0	0	2	2
225.0	0	1	1
229.0	0	3	3
238.0	0	1	1
240.0	0	1	1
242.0	0	2	2
245.0	0	2	2
247.0	0	1	1
248.0	0	1	1
250.0	0	1	1
255.0	0	1	1
257.0	0	1	1
260.0	0	1	1
263.0	0	1	1
265.0	0	1	1
268.0	0	1	1
272.0	0	1	1
275.0	0	1	1
288.0	0	1	1
289.0	0	1	1
290.0	0	1	1
302.0	0	1	1
306.0	0	1	1
318.0	0	1	1
320.0	0	1	1
322.0	0	1	1
327.0	0	1	1
335.0	0	1	1
353.0	0	1	1
372.0	0	1	1
387.0	0	1	1
408.0	0	1	1
416.0	0	1	1
449.0	0	1	1
509.0	0	1	1
553.0	0	1	1

