## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --BARCODE_TAG BX --INPUT 04_groupUmis/bam/23_KB_C7.bam --OUTPUT 05_markDuplicates/bam/23_KB_C7.bam --METRICS_FILE 05_markDuplicates/log/23_KB_C7.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Aug 17 09:47:26 ACST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	26	72147251	7141488	0	18	14347484	0	0.198864	156454695

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	47621769	47621769
2.0	1.630565	7991606	7991606
3.0	2.028178	1492663	1492663
4.0	2.278899	365754	365754
5.0	2.436995	130127	130127
6.0	2.536685	63634	63634
7.0	2.599546	36691	36691
8.0	2.639184	23169	23169
9.0	2.664178	15803	15803
10.0	2.679939	11375	11375
11.0	2.689877	8417	8417
12.0	2.696143	6328	6328
13.0	2.700095	5206	5206
14.0	2.702587	3949	3949
15.0	2.704158	3223	3223
16.0	2.705149	2601	2601
17.0	2.705773	2181	2181
18.0	2.706167	1736	1736
19.0	2.706416	1572	1572
20.0	2.706572	1254	1254
21.0	2.706671	1076	1076
22.0	2.706733	947	947
23.0	2.706773	789	789
24.0	2.706797	764	764
25.0	2.706813	606	606
26.0	2.706823	551	551
27.0	2.706829	467	467
28.0	2.706833	431	431
29.0	2.706835	337	337
30.0	2.706837	362	362
31.0	2.706838	339	339
32.0	2.706838	309	309
33.0	2.706839	278	278
34.0	2.706839	250	250
35.0	2.706839	225	225
36.0	2.706839	219	219
37.0	2.706839	163	163
38.0	2.706839	152	152
39.0	2.70684	151	151
40.0	2.70684	144	144
41.0	2.70684	138	138
42.0	2.70684	117	117
43.0	2.70684	104	104
44.0	2.70684	102	102
45.0	2.70684	90	90
46.0	2.70684	79	79
47.0	2.70684	86	86
48.0	2.70684	70	70
49.0	2.70684	78	78
50.0	2.70684	66	66
51.0	2.70684	66	66
52.0	2.70684	64	64
53.0	2.70684	52	52
54.0	2.70684	51	51
55.0	2.70684	52	52
56.0	2.70684	58	58
57.0	2.70684	34	34
58.0	2.70684	43	43
59.0	2.70684	28	28
60.0	2.70684	30	30
61.0	2.70684	33	33
62.0	2.70684	37	37
63.0	2.70684	34	34
64.0	2.70684	38	38
65.0	2.70684	35	35
66.0	2.70684	15	15
67.0	2.70684	23	23
68.0	2.70684	14	14
69.0	2.70684	29	29
70.0	2.70684	16	16
71.0	2.70684	18	18
72.0	2.70684	23	23
73.0	2.70684	12	12
74.0	2.70684	15	15
