feat	n.vars	mean.s	median.s	sd.s	cv.s	liptak.s	p.nom	fdr
ENSDARG00000000068	9	1.4623700414593	1.10098295612561	1.33550062786693	0.913243973826372	4.38711012437791	0.82472	1
ENSDARG00000000086	25	1.61970204053054	1.22250893833694	1.31505161717481	0.811909588472246	8.09851020265269	0.99719	1
ENSDARG00000000103	28	2.61990385324531	2.31822748672921	1.89717037953916	0.724137405725446	13.8632281091739	0.90135	1
ENSDARG00000000142	9	2.2429771541293	1.9826747803625	1.63502101683166	0.728951257404293	6.72893146238789	0.42445	0.798869859185442
ENSDARG00000000151	5	1.23104514585464	1.0538445969913	0.826489404185383	0.671372132020065	2.75270062950212	0.89427	1
ENSDARG00000000161	26	2.29637307572689	1.57754960603483	2.12712647705626	0.926298300367827	11.7092511236205	0.09414	0.310451052031903
ENSDARG00000000189	19	2.84388418174645	2.56517574063484	1.69146769772142	0.594773763495066	12.3962037553666	0.07514	0.267284154035231
ENSDARG00000000229	36	2.40727915785095	2.36909580389333	1.07392273008176	0.446114746010799	14.4436749471057	0.04277	0.17888820327553
ENSDARG00000000241	21	1.56602858458018	1.22657112434178	1.12642899194016	0.719290186035863	7.17644452930324	0.98462	1
ENSDARG00000000324	11	2.10391544412894	1.58986995508396	1.33307935579185	0.633618313659828	6.97789811880964	0.70752	1
ENSDARG00000000370	34	1.62596151073753	1.57715912573799	0.985736237668141	0.606248199086223	9.48090335198052	0.99957	1
ENSDARG00000000423	13	1.70389798092159	1.46258844270686	1.1345779538585	0.66587199853646	6.14349153837235	0.6558	0.988126304008329
ENSDARG00000000442	11	1.95790307621307	1.6914871216881	1.08102464312925	0.552133890723613	6.49362987968137	0.4286	0.80309318083729
ENSDARG00000000472	5	3.28399673276481	3.63209964735878	2.62856976053407	0.800417897590619	7.34323993234933	0.1112	0.349614927588704
ENSDARG00000000476	6	1.98995953486455	1.69319301134584	1.89222717961528	0.95088726502375	4.87438546920429	0.3288	0.690106453952139
ENSDARG00000000503	28	6.13539240857697	5.65705064001185	5.77327133807488	0.940978335795464	32.4654450177765	0.70733	1
ENSDARG00000000516	7	2.0800071095104	1.92870913052087	0.883925056245265	0.424962516812419	5.50318153701081	0.28691	0.635520288265306
ENSDARG00000000529	21	2.50498776548446	1.78493868961357	3.05741696707762	1.22053169648368	11.4792960502708	0.05666	0.218172407982262
ENSDARG00000000540	32	1.83189189408955	1.78373120460866	1.00265976765111	0.547335664777007	10.3627454456911	0.72609	1
ENSDARG00000000568	9	2.77488193609134	2.34935482833729	2.03754392524128	0.734281303553888	8.32464580827402	0.10177	0.327406042978881
ENSDARG00000000651	5	2.40884202879001	2.16000882407617	0.921637826852888	0.382606171694803	5.38633452343297	0.18835	0.491028733113179
ENSDARG00000000656	11	2.35245318898098	1.6244208892013	1.723244147684	0.732530685735118	7.80220456472493	0.16241	0.447427937817259
ENSDARG00000000666	45	5.42707158741485	3.72439114394278	5.47799380907409	1.00938300164998	36.4059029646519	0	0
ENSDARG00000000729	43	1.32684495035188	1.42579946951914	0.794595868654422	0.59886113177255	8.70070419321302	0.99786	1
ENSDARG00000000767	9	1.77296956816304	2.64068729353794	1.32846459174585	0.749287870249381	5.31890870448913	0.59044	0.945252767330384
ENSDARG00000000779	8	1.54926349235336	1.46641972125169	1.04184324822112	0.672476472442099	4.38197888515127	0.92871	1
ENSDARG00000000830	17	1.73415429363843	1.43956230368816	1.41033142347717	0.813267555632638	7.15010132378963	0.61708	0.965772465753425
ENSDARG00000000853	12	2.18093969886658	1.93802038024257	1.34133324167355	0.615025368363295	7.55499673336178	0.94322	1
ENSDARG00000000861	28	3.42097916352988	2.92856008384581	2.70979892589052	0.792112081470398	18.1021202140677	0.00287	0.0208537322175732
ENSDARG00000000935	16	1.42135327127355	1.10987948180332	1.34359987810282	0.945296222450694	5.68541308509419	0.89823	1
ENSDARG00000000943	16	2.57595363827952	2.74023140212631	1.31822130788076	0.511741084269357	10.3038145531181	0.06717	0.247134368644068
ENSDARG00000001014	34	1.67952016389101	1.04896410147065	1.40277568925399	0.835224083290625	9.79320128207118	0.93449	1
ENSDARG00000001015	104	2.94115627818641	2.87404253525974	1.43975220846176	0.489519111629643	29.9940265099969	0	0
ENSDARG00000001057	8	3.21949714728964	3.3778635741605	1.52862164052853	0.47480136511859	9.10611305943701	0.24191	0.577220261060731
ENSDARG00000001169	8	4.09094709992636	3.9578298949097	0.792584816369339	0.193741155045394	11.5709457433335	0.00225	0.017018074912892
ENSDARG00000001210	3	1.23165758407909	1.1155397578043	0.821003733300738	0.66658440130875	2.13329351315251	0.88691	1
ENSDARG00000001220	35	1.89420190154345	1.35335877023845	1.84585702276143	0.974477441532166	11.2062495748301	0.92542	1
ENSDARG00000001234	6	1.27972849398596	1.10280538947066	0.857763090618552	0.670269588158411	3.13468181956597	0.82639	1
ENSDARG00000001241	6	6.32511553132539	4.18170021929879	5.34461469575743	0.844982936562663	15.4933056159001	0.00434	0.0291899457784663
ENSDARG00000001249	2	2.03922231643545	2.03922231643545	2.36723806638208	1.16085335439051	2.8838958565969	0.35908	0.72795213836478
ENSDARG00000001303	19	1.58229986684995	1.54184275175628	0.65919719452822	0.416606996144514	6.89708521797678	0.70933	1
ENSDARG00000001447	20	1.43640320110592	1.18072610337387	0.909224244123002	0.632986784924294	6.42379040154229	0.88923	1
ENSDARG00000001463	2	3.37306558274755	3.37306558274755	0.0855893831775067	0.0253743608233639	4.77023509389549	0.07754	0.272142206952304
