feat	n.vars	mean.s	median.s	sd.s	cv.s	liptak.s	p.nom	fdr
ENSDARG00000000001	16	1.80904144828779	2.02879241834183	1.11049723429429	0.613859475328962	7.23616579315117	0.6911	1
ENSDARG00000000002	6	2.6072778179177	2.92926529279591	1.25576667224928	0.481638996665189	6.38650027157551	0.11846	0.357825444409047
ENSDARG00000000069	2	4.25318292424115	4.25318292424115	1.17555517584035	0.276394219759569	6.0149089747155	0.03762	0.159657663384064
ENSDARG00000000086	25	2.3740377733045	2.01507861813244	1.87159993064734	0.788361479203509	11.8701888665225	0.87203	1
ENSDARG00000000103	27	3.15192739625399	3.03878918785245	2.00226002636633	0.635249412390013	16.3778951762406	0.65406	0.986920198917887
ENSDARG00000000142	10	4.64990300352094	2.43101058821192	4.86553595485654	1.04637364503567	14.7042843899841	6e-04	0.00571718592964824
ENSDARG00000000151	6	1.45513498085063	1.00393915363742	1.19887602212725	0.823893341789102	3.56433820995862	0.77609	1
ENSDARG00000000161	27	1.7732704669099	1.31378212006735	2.06452433832257	1.16424672764116	9.21418363274802	0.63516	0.972786435147795
ENSDARG00000000189	7	6.42431113293956	7.26842866345051	3.07502421247183	0.478654309985886	16.9971296026617	4e-05	0.000543323782234957
ENSDARG00000000229	40	2.05849353837954	2.04719534281684	1.18312243212298	0.574751588996649	13.0190562600372	0.22518	0.549322359145871
ENSDARG00000000324	12	2.5447311738717	2.6219952598437	1.64564080534548	0.646685521143557	8.81520736950035	0.45158	0.818159751576534
ENSDARG00000000394	8	2.6877096483576	2.66759443694862	1.67042001729636	0.621503151695391	7.60199087285668	0.67666	1
ENSDARG00000000423	13	1.94800439088028	1.84970835136764	1.16416074105451	0.597617103177287	7.02362971614786	0.44073	0.808545110294118
ENSDARG00000000442	14	2.70429935637182	2.84447979457887	2.05252929000935	0.758987456463803	10.1185616628166	0.05976	0.222539104477612
ENSDARG00000000489	7	2.55319864288557	2.48141747089994	1.41444998027137	0.553991356768384	6.75512865682283	0.224	0.54775311002319
ENSDARG00000000503	31	7.42508714995479	4.6071679617307	8.1647712164872	1.09961958042969	41.3411356244254	0.25828	0.599156515781747
ENSDARG00000000529	24	1.48318301172064	1.59922767120941	0.793225341578821	0.534812855399819	7.26608314775996	0.91335	1
ENSDARG00000000568	12	2.23764723697842	1.91359116299437	2.22102264329198	0.992570502887273	7.75143740772547	0.59143	0.943362690107672
ENSDARG00000000656	12	1.67509927839315	1.6351853827953	0.494311519614295	0.295093864578861	5.80271411579778	0.58545	0.938243990872211
ENSDARG00000000666	3	8.56574536677421	9.39903304467255	3.10494708653207	0.362484168461963	14.8363061799506	0.00137	0.0114845004420866
ENSDARG00000000729	44	2.19499707839482	1.92530900739606	1.42945543473011	0.651233411105704	14.5599634499239	0.1585	0.433315599769319
ENSDARG00000000767	8	1.64177552242664	0.881028429036563	1.48645634978942	0.905395609499859	4.64364242037586	0.67797	1
ENSDARG00000000779	7	1.64451421524192	1.73648939804228	0.889872993602714	0.541116024024034	4.35097564104067	0.91442	1
ENSDARG00000000853	12	2.43719642754234	2.30880546268898	1.33098131886956	0.546111632131233	8.44269608105739	0.87091	1
ENSDARG00000000935	26	2.11177639420706	1.63986310167027	2.97413718343895	1.40835800210547	10.7679890424064	0.27066	0.614494123563218
ENSDARG00000000943	18	2.4217265838879	2.21180689740879	1.40004434174021	0.578118252925373	10.2745157378812	0.11739	0.35535587164751
ENSDARG00000001015	111	2.65277444600893	2.54395638775343	1.641683441948	0.618855268459743	27.9487130475658	0.00013	0.00153873907615481
ENSDARG00000001057	8	2.87434210678258	2.94659812401004	0.746974139441704	0.259876560162783	8.12986718062397	0.41128	0.78134225515722
ENSDARG00000001129	39	1.90177326731168	1.38657867014871	1.93298158839541	1.01641011661072	11.876570247769	0.84265	1
ENSDARG00000001162	17	3.01555715732225	2.70458063388429	2.40056052503049	0.796058704840513	12.433460679727	0.31982	0.675750935620405
ENSDARG00000001169	8	2.94447427127686	3.74145815675147	1.63219472292239	0.554324668021161	8.32823089699673	0.04356	0.176794674657534
ENSDARG00000001210	3	2.92953798474062	2.19211823278655	2.76074293546826	0.942381682657271	5.0741086322737	0.25471	0.594944426108374
ENSDARG00000001220	44	2.22700855168992	2.01528682295582	1.72246920487623	0.773445258469785	14.7723035417365	0.97736	1
ENSDARG00000001234	12	1.04578009261179	0.82867958677175	0.96344446894632	0.92126870242879	3.6226885078954	0.98906	1
ENSDARG00000001244	2	4.52244904330959	4.52244904330959	1.27365362825008	0.281629182784115	6.39570877218965	0.02971	0.133119333648393
ENSDARG00000001303	20	2.14590557115214	2.61992359630015	1.23007977941642	0.573221765185125	9.5967814607834	0.20425	0.514592921646746
ENSDARG00000001447	17	2.02431542724045	1.71077433334494	1.77250600045295	0.875607613616438	8.34646632607972	0.32649	0.683641017884743
ENSDARG00000001470	32	3.45873942363761	2.37720744794839	5.37230123557338	1.55325411300376	19.5655848064912	2e-04	0.00224402366863905
ENSDARG00000001558	22	1.3428165834715	1.10758089464292	1.27746691541158	0.951333883670863	6.29836806566696	0.92897	1
ENSDARG00000001634	96	4.42519211838276	2.42572459042735	7.70828314824133	1.74190926450859	43.3578508152942	0	0
ENSDARG00000001656	6	2.82147422957122	2.97507289848881	0.622267325302097	0.220546875381762	6.91117218486178	0.08943	0.295739738402511
ENSDARG00000001676	27	5.37469070171543	3.9662571221198	4.89248622918617	0.910282377295616	27.9277121110174	0.00524	0.0340977625257378
ENSDARG00000001710	54	6.58458663231667	5.02476281380801	10.0167121624308	1.52123629344772	48.3866322489807	0	0
