feat	n.vars	mean.s	median.s	sd.s	cv.s	liptak.s	p.nom	fdr
ENSDARG00000000002	2	4.20380039246259	4.20380039246259	0.0430282065250377	0.0102355493857861	5.94507152852993	0.036	0.153715283842795
ENSDARG00000000103	28	3.37529553292255	2.21003411367439	3.14902064125709	0.932961457905423	17.8603851629206	0.77425	1
ENSDARG00000000151	6	1.52806139047234	1.41990384517711	0.574097060627522	0.375702876996365	3.74297070230499	0.812	1
ENSDARG00000000161	27	1.95274848654134	1.41446934680679	2.09503524000729	1.07286486429083	10.1467787792785	0.46353	0.863971852840259
ENSDARG00000000189	35	3.68030824955178	3.09104262253988	2.44577368725528	0.664556749438895	21.772997230748	0.0016	0.0119700076511094
ENSDARG00000000229	37	2.56599348699016	2.84450438759328	1.33505736778425	0.520288681383304	15.608329035653	0.01453	0.0744234363541121
ENSDARG00000000241	21	2.71296841475373	1.9334183995188	2.20562723600392	0.812994070999584	12.4323831186333	0.21037	0.533039093029282
ENSDARG00000000324	9	2.56920241059459	1.59452196826828	2.27401350648479	0.88510484697798	7.70760723178378	0.68621	1
ENSDARG00000000370	36	2.24964216809515	2.12007307104657	1.60367357265958	0.71285718031213	13.4978530085709	0.98995	1
ENSDARG00000000394	9	2.02121706830546	1.30874375000357	1.86858100097805	0.924483090054557	6.06365120491639	0.96839	1
ENSDARG00000000423	14	1.54460210745251	1.65986931314876	1.1860986832976	0.767899174534866	5.77937188497629	0.84039	1
ENSDARG00000000442	11	1.88905655726072	2.07964626846941	1.20870643121358	0.639846608386513	6.26529180819434	0.53851	0.935765199928914
ENSDARG00000000472	6	1.80471552755302	1.43123253349381	1.75438309906462	0.972110602629633	4.42063217338265	0.91845	1
ENSDARG00000000476	11	1.8656193639521	1.48812427962682	1.63030459149992	0.873867747623669	6.18755943185061	0.42679	0.82495472623048
ENSDARG00000000489	7	2.86357671078549	3.53687054605709	1.49376333667666	0.521642507794708	7.57631183689474	0.14045	0.409882321695016
ENSDARG00000000503	27	7.24616609412815	7.16754181962064	5.34071620424109	0.737040268586844	37.6521835053386	0.78607	1
ENSDARG00000000516	4	3.41435088991772	3.2498272193175	1.04555767364113	0.306224435434732	6.82870177983544	0.05701	0.215063186728395
ENSDARG00000000529	24	1.44826828048255	1.23644424086201	1.20668448575727	0.833191268509462	7.09503659568047	0.94322	1
ENSDARG00000000540	32	1.6914738764146	1.90706918069738	1.04588977210386	0.618330431635646	9.56842118570129	0.94873	1
ENSDARG00000000567	26	1.70837415989889	1.5902467268423	1.1516458587693	0.674118050835808	8.71103317784212	0.86016	1
ENSDARG00000000568	11	3.34629697154537	2.1872730695215	2.81774981810674	0.842050135438355	11.0984114917186	0.11322	0.353870476190476
ENSDARG00000000606	3	1.52387071447851	1.92870913052087	0.780902998561651	0.51244701479081	2.63942150164307	0.54896	0.944690404787047
ENSDARG00000000651	6	2.89035221930176	2.20190729115673	2.81373105798727	0.973490718258205	7.07988811421027	0.08434	0.287648379226211
ENSDARG00000000656	14	1.18622989213797	1.01021948255709	0.739466343983109	0.623375240233031	4.43846583833008	0.95246	1
ENSDARG00000000666	29	5.73483643350287	4.55251936482919	4.87856538171811	0.850689542463245	30.8830393363724	2e-05	0.00026109479305741
ENSDARG00000000729	44	2.51015907354401	2.2940820444459	1.55710467656796	0.620321115493905	16.6505116221032	0.0296	0.131558545454545
ENSDARG00000000767	10	1.34839028339931	1.27486905822152	1.06586786976004	0.790474303235831	4.26398447038175	0.88116	1
ENSDARG00000000830	18	1.32518829482165	0.876756384477775	1.21470084831813	0.916625096271023	5.62229777770456	0.96217	1
ENSDARG00000000853	10	1.55073020593983	1.38991244869727	0.828197770554251	0.534069541808091	4.90383948719183	0.99848	1
ENSDARG00000000857	9	2.38522016101105	2.46808961791801	1.98720541541812	0.833132910706147	7.15566048303315	0.45895	0.857724216360856
ENSDARG00000000861	4	5.51569965595823	4.91217204574188	2.29013069439167	0.415202211367292	11.0313993119165	0.01029	0.0569092873303167
ENSDARG00000000935	40	2.29582556306383	1.47569007072272	3.34031863096541	1.45495314831658	14.5200757794405	0.09935	0.323481238348868
ENSDARG00000000943	16	2.19345455465323	1.59447528079198	2.71968487961369	1.23990938122885	8.7738182186129	0.3476	0.73504169550173
ENSDARG00000001014	35	1.77331033238189	1.60151609155043	1.06579446480397	0.601019711745776	10.4910454065662	0.96603	1
ENSDARG00000001015	128	2.8198572383314	2.5822812905183	2.38944052056373	0.847362230996362	31.9030428032337	3e-05	0.000384456094364351
ENSDARG00000001057	8	3.48144780286753	3.04245270607727	1.52003137144301	0.436608979227267	9.84702139901855	0.27782	0.640781858490566
ENSDARG00000001127	13	3.18128504364101	2.14200267127632	2.77552971314179	0.872455525068315	11.4702863467143	0.92647	1
ENSDARG00000001129	39	1.40321981523889	0.963044785699616	1.30755395705299	0.931824039863905	8.76310493747986	0.99996	1
ENSDARG00000001162	17	3.14711236044982	2.13741555862387	2.86899628738812	0.91162817173075	12.9758766778215	0.52197	0.92310049918611
ENSDARG00000001169	12	3.35037845823887	3.85885064184049	1.58711301854578	0.473711563731833	11.606051428508	0.00978	0.0548016275071633
ENSDARG00000001210	3	2.45687084132036	2.60438605920906	1.62794988913175	0.662611099351428	4.25542512480136	0.47855	0.878386662912913
ENSDARG00000001220	36	1.69654736893709	1.7089517416303	1.22145324135626	0.719964124621827	10.1792842136226	0.99995	1
ENSDARG00000001234	8	3.22901083540561	1.17828991419994	4.12622050138104	1.27785898273789	9.13302183296057	0.03136	0.137752955974843
