feat	n.vars	mean.s	median.s	sd.s	cv.s	liptak.s	p.nom	fdr
ENSDARG00000000068	13	2.51806961001955	1.62458928002768	2.42192025463061	0.961816244075878	9.0790290941131	0.11032	0.345988604651163
ENSDARG00000000069	10	2.70199602668935	2.7343306086854	1.81739038054988	0.672610308304804	8.54446167306346	0.39456	0.782990286181521
ENSDARG00000000103	26	3.38935489603838	2.84306175441657	2.78974158904802	0.82308925285717	17.2823867533909	0.79801	1
ENSDARG00000000142	10	1.81303034674641	1.49486929038369	1.36518863945528	0.752987197321429	5.73330536272349	0.83835	1
ENSDARG00000000151	5	2.67109019101859	1.85991812483125	2.09369653057755	0.783835954928629	5.97273924115046	0.1703	0.464663406408094
ENSDARG00000000161	19	1.54329264868644	1.00415155442692	1.66945137421795	1.08174646956227	6.7270566959334	0.8984	1
ENSDARG00000000183	34	2.88718119702581	2.15715168591755	2.10083687093264	0.727642890268468	16.8350146715594	0.68457	1
ENSDARG00000000189	6	7.82775741374978	8.25305900607071	2.19701728953876	0.280670078722625	19.1740114939751	2e-05	0.000258535286284953
ENSDARG00000000229	11	4.75828876288424	4.24067056937852	2.94136778973129	0.618156639141922	15.7814584706514	0.00012	0.00129583982202447
ENSDARG00000000380	3	2.72522855970582	2.92464778916901	0.471846597255149	0.173140192434385	4.72023432764824	0.14568	0.420084299287411
ENSDARG00000000394	8	2.59341836496973	2.63550798868151	1.64098867406544	0.632751235292728	7.33529484929531	0.81892	1
ENSDARG00000000423	14	2.02903451807536	1.7031952521537	1.83910164585817	0.906392488385387	7.59195199257597	0.3929	0.780973218673219
ENSDARG00000000442	13	3.94298788038574	4.44644615345971	2.88504708911304	0.731690579995088	14.2166449812638	0.0013	0.0102438311688312
ENSDARG00000000472	5	2.99385375185028	3.49325653105179	1.64258340271771	0.548651851047349	6.69446050383001	0.48405	0.872746676568882
ENSDARG00000000503	27	7.04727858531539	5.75666028230593	6.07931719607959	0.862647491862636	36.6187336945751	0.84422	1
ENSDARG00000000529	26	2.3017756888396	1.64343979391933	2.27409192801703	0.987972867661778	11.7367991533066	0.09678	0.314324909698997
ENSDARG00000000542	23	2.08191571191321	1.63516130881086	1.889086017029	0.907378721539592	9.98451700007343	0.4544	0.842131946564886
ENSDARG00000000567	26	1.69404030438137	1.69800109542927	0.997290280465778	0.588705167100477	8.63794456885328	0.86078	1
ENSDARG00000000568	16	1.7422453829142	1.37886347879288	1.3486087973332	0.774063636821025	6.9689815316568	0.96605	1
ENSDARG00000000631	30	2.85237781372833	2.20906058537619	2.50148361130045	0.876981863784295	15.6231167110628	0.04707	0.185002251012146
ENSDARG00000000656	8	1.52615710905993	1.52981980471105	0.815244011853441	0.534180922143466	4.31662416388934	0.69019	1
ENSDARG00000000666	49	4.12122023065038	3.2696906980224	4.42044349895758	1.07260550311818	28.8485416145527	0.02561	0.117274471698113
ENSDARG00000000729	44	2.07026405937473	1.9690560047643	1.35728324778251	0.65560875755745	13.732578203808	0.34859	0.727068564069543
ENSDARG00000000747	8	1.14696238228007	0.756817088673645	1.34856673138767	1.17577241609863	3.24409951310445	0.88252	1
