## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT 06_mergeSamples/bam/8_KB_B3.bam --OUTPUT 07_markDuplicates/bam/8_KB_B3.bam --METRICS_FILE 07_markDuplicates/metrics/8_KB_B3.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Jan 11 18:45:57 ACDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	25	61675618	6237516	0	18	21963010	0	0.356105	64511885

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	27707281	27707281
2.0	1.384414	8186516	8186516
3.0	1.532188	2320011	2320011
4.0	1.588995	731293	731293
5.0	1.610832	284398	284398
6.0	1.619226	138856	138856
7.0	1.622453	81126	81126
8.0	1.623694	52412	52412
9.0	1.624171	36860	36860
10.0	1.624354	26790	26790
11.0	1.624425	20603	20603
12.0	1.624452	15910	15910
13.0	1.624462	13047	13047
14.0	1.624466	10444	10444
15.0	1.624468	8823	8823
16.0	1.624468	7368	7368
17.0	1.624468	6284	6284
18.0	1.624469	5284	5284
19.0	1.624469	4734	4734
20.0	1.624469	4145	4145
21.0	1.624469	3477	3477
22.0	1.624469	3279	3279
23.0	1.624469	2883	2883
24.0	1.624469	2582	2582
25.0	1.624469	2297	2297
26.0	1.624469	2102	2102
27.0	1.624469	1908	1908
28.0	1.624469	1686	1686
29.0	1.624469	1559	1559
30.0	1.624469	1462	1462
31.0	1.624469	1275	1275
32.0	1.624469	1285	1285
33.0	1.624469	1140	1140
34.0	1.624469	1040	1040
35.0	1.624469	982	982
36.0	1.624469	890	890
37.0	1.624469	866	866
38.0	1.624469	788	788
39.0	1.624469	756	756
40.0	1.624469	714	714
41.0	1.624469	667	667
42.0	1.624469	645	645
43.0	1.624469	576	576
44.0	1.624469	542	542
45.0	1.624469	527	527
46.0	1.624469	496	496
47.0	1.624469	478	478
48.0	1.624469	451	451
49.0	1.624469	418	418
50.0	1.624469	391	391
51.0	1.624469	383	383
52.0	1.624469	339	339
53.0	1.624469	354	354
54.0	1.624469	316	316
55.0	1.624469	309	309
56.0	1.624469	288	288
57.0	1.624469	300	300
58.0	1.624469	248	248
59.0	1.624469	240	240
60.0	1.624469	243	243
61.0	1.624469	256	256
62.0	1.624469	251	251
63.0	1.624469	231	231
64.0	1.624469	204	204
65.0	1.624469	174	174
66.0	1.624469	207	207
67.0	1.624469	177	177
68.0	1.624469	172	172
69.0	1.624469	165	165
70.0	1.624469	153	153
71.0	1.624469	171	171
72.0	1.624469	148	148
73.0	1.624469	150	150
74.0	1.624469	159	159
75.0	1.624469	130	130
76.0	1.624469	133	133
77.0	1.624469	140	140
78.0	1.624469	141	141
79.0	1.624469	129	129
80.0	1.624469	121	121
81.0	1.624469	118	118
82.0	1.624469	125	125
83.0	1.624469	106	106
84.0	1.624469	96	96
85.0	1.624469	124	124
86.0	1.624469	88	88
87.0	1.624469	95	95
88.0	1.624469	108	108
89.0	1.624469	89	89
90.0	1.624469	105	105
91.0	1.624469	92	92
92.0	1.624469	94	94
93.0	1.624469	85	85
94.0	1.624469	72	72
95.0	1.624469	72	72
96.0	1.624469	85	85
97.0	1.624469	79	79
98.0	1.624469	79	79
99.0	1.624469	62	62
100.0	1.624469	88	88
101.0	0	71	71
102.0	0	68	68
103.0	0	63	63
104.0	0	46	46
105.0	0	59	59
106.0	0	58	58
107.0	0	62	62
108.0	0	70	70
109.0	0	49	49
110.0	0	48	48
111.0	0	54	54
112.0	0	56	56
113.0	0	41	41
114.0	0	48	48
115.0	0	53	53
116.0	0	46	46
117.0	0	42	42
118.0	0	58	58
119.0	0	39	39
120.0	0	50	50
121.0	0	48	48
122.0	0	44	44
123.0	0	33	33
124.0	0	45	45
125.0	0	45	45
126.0	0	42	42
127.0	0	45	45
128.0	0	40	40
129.0	0	37	37
130.0	0	27	27
131.0	0	36	36
132.0	0	23	23
133.0	0	29	29
134.0	0	28	28
135.0	0	38	38
136.0	0	30	30
137.0	0	29	29
138.0	0	31	31
139.0	0	27	27
140.0	0	34	34
141.0	0	24	24
142.0	0	16	16
143.0	0	32	32
144.0	0	26	26
145.0	0	39	39
146.0	0	25	25
147.0	0	18	18
148.0	0	22	22
149.0	0	22	22
150.0	0	21	21
151.0	0	17	17
152.0	0	19	19
153.0	0	22	22
154.0	0	15	15
155.0	0	19	19
156.0	0	23	23
157.0	0	17	17
158.0	0	21	21
159.0	0	16	16
160.0	0	26	26
161.0	0	17	17
162.0	0	14	14
163.0	0	24	24
164.0	0	19	19
165.0	0	17	17
166.0	0	20	20
167.0	0	21	21
168.0	0	17	17
169.0	0	30	30
170.0	0	21	21
171.0	0	17	17
172.0	0	12	12
173.0	0	17	17
174.0	0	18	18
175.0	0	13	13
176.0	0	20	20
177.0	0	16	16
178.0	0	15	15
179.0	0	11	11
180.0	0	18	18
181.0	0	14	14
182.0	0	14	14
183.0	0	14	14
184.0	0	18	18
185.0	0	15	15
186.0	0	9	9
187.0	0	9	9
188.0	0	13	13
189.0	0	17	17
190.0	0	19	19
191.0	0	11	11
192.0	0	15	15
193.0	0	13	13
194.0	0	12	12
195.0	0	14	14
196.0	0	12	12
197.0	0	7	7
198.0	0	8	8
199.0	0	7	7
200.0	0	7	7
201.0	0	11	11
202.0	0	11	11
203.0	0	13	13
204.0	0	14	14
205.0	0	10	10
206.0	0	7	7
207.0	0	10	10
208.0	0	8	8
209.0	0	6	6
210.0	0	13	13
211.0	0	9	9
212.0	0	6	6
213.0	0	12	12
214.0	0	12	12
215.0	0	12	12
216.0	0	6	6
217.0	0	13	13
218.0	0	7	7
219.0	0	7	7
220.0	0	4	4
221.0	0	8	8
222.0	0	10	10
223.0	0	13	13
224.0	0	7	7
225.0	0	10	10
226.0	0	3	3
227.0	0	5	5
228.0	0	4	4
229.0	0	9	9
230.0	0	8	8
231.0	0	8	8
232.0	0	3	3
233.0	0	3	3
234.0	0	5	5
235.0	0	4	4
236.0	0	11	11
237.0	0	6	6
238.0	0	7	7
239.0	0	4	4
240.0	0	4	4
241.0	0	6	6
242.0	0	2	2
243.0	0	5	5
244.0	0	10	10
245.0	0	5	5
246.0	0	10	10
247.0	0	11	11
248.0	0	5	5
249.0	0	10	10
250.0	0	6	6
251.0	0	6	6
252.0	0	4	4
253.0	0	8	8
254.0	0	5	5
255.0	0	3	3
256.0	0	5	5
257.0	0	9	9
258.0	0	4	4
259.0	0	5	5
260.0	0	4	4
261.0	0	4	4
262.0	0	5	5
263.0	0	6	6
264.0	0	8	8
265.0	0	8	8
266.0	0	6	6
267.0	0	6	6
268.0	0	6	6
269.0	0	3	3
270.0	0	3	3
271.0	0	8	8
272.0	0	4	4
273.0	0	2	2
274.0	0	5	5
275.0	0	3	3
276.0	0	7	7
277.0	0	3	3
278.0	0	8	8
279.0	0	4	4
280.0	0	6	6
281.0	0	1	1
282.0	0	5	5
283.0	0	7	7
284.0	0	5	5
285.0	0	1	1
286.0	0	4	4
287.0	0	4	4
288.0	0	3	3
289.0	0	4	4
290.0	0	4	4
291.0	0	4	4
292.0	0	4	4
293.0	0	3	3
294.0	0	2	2
295.0	0	5	5
296.0	0	1	1
297.0	0	3	3
298.0	0	3	3
299.0	0	7	7
300.0	0	3	3
301.0	0	8	8
302.0	0	5	5
303.0	0	2	2
304.0	0	3	3
305.0	0	2	2
306.0	0	4	4
307.0	0	2	2
308.0	0	1	1
309.0	0	6	6
310.0	0	5	5
312.0	0	1	1
313.0	0	3	3
314.0	0	5	5
315.0	0	4	4
316.0	0	1	1
317.0	0	2	2
318.0	0	1	1
319.0	0	4	4
320.0	0	2	2
321.0	0	3	3
322.0	0	4	4
323.0	0	2	2
324.0	0	3	3
325.0	0	2	2
326.0	0	4	4
327.0	0	6	6
328.0	0	1	1
329.0	0	3	3
330.0	0	2	2
331.0	0	2	2
332.0	0	2	2
333.0	0	2	2
334.0	0	1	1
335.0	0	1	1
336.0	0	1	1
337.0	0	1	1
338.0	0	2	2
339.0	0	2	2
340.0	0	2	2
341.0	0	1	1
342.0	0	4	4
343.0	0	3	3
344.0	0	3	3
346.0	0	1	1
347.0	0	1	1
348.0	0	3	3
350.0	0	2	2
352.0	0	2	2
353.0	0	3	3
354.0	0	2	2
355.0	0	2	2
356.0	0	2	2
357.0	0	6	6
358.0	0	1	1
359.0	0	2	2
360.0	0	3	3
362.0	0	3	3
363.0	0	5	5
364.0	0	3	3
365.0	0	2	2
366.0	0	3	3
367.0	0	2	2
368.0	0	1	1
369.0	0	3	3
370.0	0	1	1
371.0	0	2	2
372.0	0	3	3
373.0	0	1	1
375.0	0	1	1
376.0	0	3	3
377.0	0	2	2
378.0	0	2	2
379.0	0	2	2
380.0	0	1	1
382.0	0	2	2
383.0	0	3	3
384.0	0	4	4
385.0	0	3	3
386.0	0	3	3
387.0	0	2	2
388.0	0	3	3
389.0	0	1	1
390.0	0	1	1
391.0	0	4	4
392.0	0	1	1
395.0	0	2	2
396.0	0	3	3
397.0	0	2	2
398.0	0	3	3
399.0	0	1	1
402.0	0	1	1
403.0	0	1	1
404.0	0	2	2
405.0	0	2	2
406.0	0	2	2
408.0	0	1	1
409.0	0	1	1
411.0	0	1	1
412.0	0	1	1
413.0	0	1	1
414.0	0	4	4
415.0	0	1	1
416.0	0	2	2
417.0	0	1	1
418.0	0	3	3
419.0	0	2	2
421.0	0	1	1
424.0	0	1	1
425.0	0	1	1
426.0	0	3	3
427.0	0	1	1
428.0	0	3	3
429.0	0	2	2
430.0	0	1	1
431.0	0	2	2
432.0	0	1	1
433.0	0	1	1
435.0	0	3	3
436.0	0	1	1
438.0	0	1	1
439.0	0	1	1
440.0	0	1	1
441.0	0	2	2
443.0	0	2	2
444.0	0	3	3
450.0	0	2	2
451.0	0	1	1
452.0	0	1	1
453.0	0	2	2
454.0	0	3	3
458.0	0	1	1
460.0	0	1	1
462.0	0	1	1
464.0	0	2	2
466.0	0	1	1
467.0	0	2	2
468.0	0	2	2
469.0	0	4	4
470.0	0	2	2
471.0	0	1	1
472.0	0	2	2
473.0	0	3	3
475.0	0	1	1
476.0	0	1	1
478.0	0	1	1
479.0	0	1	1
480.0	0	4	4
487.0	0	1	1
490.0	0	2	2
491.0	0	1	1
492.0	0	1	1
493.0	0	1	1
496.0	0	1	1
497.0	0	2	2
498.0	0	4	4
500.0	0	1	1
501.0	0	1	1
502.0	0	1	1
503.0	0	1	1
504.0	0	1	1
505.0	0	1	1
508.0	0	1	1
510.0	0	2	2
514.0	0	2	2
515.0	0	3	3
518.0	0	2	2
523.0	0	2	2
526.0	0	1	1
530.0	0	2	2
531.0	0	1	1
532.0	0	1	1
534.0	0	2	2
535.0	0	1	1
536.0	0	1	1
538.0	0	3	3
539.0	0	1	1
541.0	0	2	2
543.0	0	1	1
544.0	0	1	1
546.0	0	1	1
547.0	0	1	1
549.0	0	1	1
550.0	0	2	2
552.0	0	1	1
553.0	0	1	1
554.0	0	1	1
555.0	0	1	1
558.0	0	1	1
559.0	0	1	1
560.0	0	2	2
561.0	0	1	1
562.0	0	2	2
565.0	0	1	1
569.0	0	1	1
571.0	0	1	1
573.0	0	1	1
575.0	0	1	1
576.0	0	2	2
579.0	0	1	1
581.0	0	1	1
588.0	0	1	1
593.0	0	1	1
594.0	0	1	1
595.0	0	1	1
597.0	0	1	1
599.0	0	1	1
600.0	0	1	1
603.0	0	1	1
605.0	0	1	1
608.0	0	1	1
614.0	0	2	2
615.0	0	1	1
616.0	0	1	1
622.0	0	1	1
627.0	0	1	1
630.0	0	1	1
631.0	0	1	1
634.0	0	1	1
635.0	0	1	1
637.0	0	2	2
642.0	0	1	1
651.0	0	1	1
653.0	0	1	1
655.0	0	2	2
656.0	0	1	1
659.0	0	1	1
662.0	0	1	1
668.0	0	2	2
670.0	0	1	1
671.0	0	1	1
675.0	0	1	1
677.0	0	1	1
683.0	0	1	1
687.0	0	1	1
690.0	0	1	1
692.0	0	1	1
703.0	0	1	1
704.0	0	2	2
706.0	0	1	1
710.0	0	1	1
719.0	0	2	2
724.0	0	1	1
726.0	0	1	1
747.0	0	1	1
748.0	0	1	1
749.0	0	1	1
760.0	0	1	1
764.0	0	1	1
774.0	0	2	2
779.0	0	1	1
784.0	0	1	1
787.0	0	1	1
798.0	0	1	1
803.0	0	1	1
807.0	0	1	1
811.0	0	1	1
813.0	0	1	1
825.0	0	1	1
827.0	0	1	1
836.0	0	1	1
839.0	0	1	1
847.0	0	1	1
848.0	0	1	1
852.0	0	1	1
865.0	0	1	1
866.0	0	1	1
873.0	0	1	1
890.0	0	1	1
899.0	0	1	1
903.0	0	1	1
917.0	0	1	1
929.0	0	1	1
936.0	0	1	1
946.0	0	1	1
947.0	0	1	1
951.0	0	1	1
986.0	0	1	1
1022.0	0	1	1
1028.0	0	1	1
1038.0	0	1	1
1050.0	0	1	1
1072.0	0	1	1
1086.0	0	1	1
1113.0	0	1	1
1139.0	0	1	1
1141.0	0	1	1
1152.0	0	1	1
1192.0	0	1	1
1245.0	0	1	1
1248.0	0	1	1
1263.0	0	1	1
1264.0	0	1	1
1270.0	0	1	1
1284.0	0	1	1
1300.0	0	1	1
1372.0	0	1	1
1393.0	0	1	1
1471.0	0	1	1
1672.0	0	1	1
1777.0	0	1	1
1863.0	0	1	1
1867.0	0	1	1
2176.0	0	1	1
2691.0	0	1	1

