## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT 06_mergeSamples/bam/3_KB_A1.bam --OUTPUT 07_markDuplicates/bam/3_KB_A1.bam --METRICS_FILE 07_markDuplicates/metrics/3_KB_A1.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Jan 11 19:10:13 ACDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	33	87585034	9072737	0	24	32748773	0	0.373908	85617929

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	37363028	37363028
2.0	1.359524	11612777	11612777
3.0	1.488781	3504120	3504120
4.0	1.535252	1154058	1154058
5.0	1.551959	454793	454793
6.0	1.557966	221815	221815
7.0	1.560126	125958	125958
8.0	1.560902	81458	81458
9.0	1.561181	56680	56680
10.0	1.561282	41327	41327
11.0	1.561318	31134	31134
12.0	1.561331	24189	24189
13.0	1.561335	19640	19640
14.0	1.561337	15806	15806
15.0	1.561337	13227	13227
16.0	1.561338	11103	11103
17.0	1.561338	9316	9316
18.0	1.561338	8017	8017
19.0	1.561338	6808	6808
20.0	1.561338	6143	6143
21.0	1.561338	5521	5521
22.0	1.561338	4828	4828
23.0	1.561338	4312	4312
24.0	1.561338	3816	3816
25.0	1.561338	3389	3389
26.0	1.561338	3105	3105
27.0	1.561338	2783	2783
28.0	1.561338	2528	2528
29.0	1.561338	2367	2367
30.0	1.561338	2125	2125
31.0	1.561338	1926	1926
32.0	1.561338	1783	1783
33.0	1.561338	1658	1658
34.0	1.561338	1641	1641
35.0	1.561338	1446	1446
36.0	1.561338	1350	1350
37.0	1.561338	1290	1290
38.0	1.561338	1178	1178
39.0	1.561338	1072	1072
40.0	1.561338	1007	1007
41.0	1.561338	933	933
42.0	1.561338	914	914
43.0	1.561338	847	847
44.0	1.561338	817	817
45.0	1.561338	753	753
46.0	1.561338	700	700
47.0	1.561338	654	654
48.0	1.561338	604	604
49.0	1.561338	622	622
50.0	1.561338	618	618
51.0	1.561338	563	563
52.0	1.561338	543	543
53.0	1.561338	525	525
54.0	1.561338	501	501
55.0	1.561338	471	471
56.0	1.561338	412	412
57.0	1.561338	448	448
58.0	1.561338	369	369
59.0	1.561338	376	376
60.0	1.561338	365	365
61.0	1.561338	331	331
62.0	1.561338	336	336
63.0	1.561338	342	342
64.0	1.561338	327	327
65.0	1.561338	297	297
66.0	1.561338	282	282
67.0	1.561338	284	284
68.0	1.561338	284	284
69.0	1.561338	249	249
70.0	1.561338	260	260
71.0	1.561338	271	271
72.0	1.561338	237	237
73.0	1.561338	226	226
74.0	1.561338	208	208
75.0	1.561338	197	197
76.0	1.561338	175	175
77.0	1.561338	210	210
78.0	1.561338	218	218
79.0	1.561338	170	170
80.0	1.561338	162	162
81.0	1.561338	166	166
82.0	1.561338	160	160
83.0	1.561338	161	161
84.0	1.561338	141	141
85.0	1.561338	158	158
86.0	1.561338	165	165
87.0	1.561338	157	157
88.0	1.561338	117	117
89.0	1.561338	125	125
90.0	1.561338	137	137
91.0	1.561338	125	125
92.0	1.561338	117	117
93.0	1.561338	157	157
94.0	1.561338	118	118
95.0	1.561338	100	100
96.0	1.561338	120	120
97.0	1.561338	109	109
98.0	1.561338	101	101
99.0	1.561338	95	95
100.0	1.561338	106	106
101.0	0	93	93
102.0	0	94	94
103.0	0	106	106
104.0	0	108	108
105.0	0	85	85
106.0	0	98	98
107.0	0	89	89
108.0	0	76	76
109.0	0	88	88
110.0	0	76	76
111.0	0	89	89
112.0	0	73	73
113.0	0	68	68
114.0	0	84	84
115.0	0	66	66
116.0	0	70	70
117.0	0	60	60
118.0	0	68	68
119.0	0	61	61
120.0	0	58	58
121.0	0	49	49
122.0	0	69	69
123.0	0	57	57
124.0	0	66	66
125.0	0	61	61
126.0	0	60	60
127.0	0	60	60
128.0	0	52	52
129.0	0	63	63
130.0	0	50	50
131.0	0	42	42
132.0	0	42	42
133.0	0	58	58
134.0	0	41	41
135.0	0	51	51
136.0	0	45	45
137.0	0	42	42
138.0	0	45	45
139.0	0	55	55
140.0	0	46	46
141.0	0	37	37
142.0	0	43	43
143.0	0	41	41
144.0	0	30	30
145.0	0	22	22
146.0	0	35	35
147.0	0	38	38
148.0	0	33	33
149.0	0	28	28
150.0	0	31	31
151.0	0	41	41
152.0	0	33	33
153.0	0	41	41
154.0	0	40	40
155.0	0	33	33
156.0	0	30	30
157.0	0	38	38
158.0	0	40	40
159.0	0	32	32
160.0	0	32	32
161.0	0	23	23
162.0	0	28	28
163.0	0	36	36
164.0	0	24	24
165.0	0	20	20
166.0	0	34	34
167.0	0	26	26
168.0	0	28	28
169.0	0	23	23
170.0	0	26	26
171.0	0	20	20
172.0	0	26	26
173.0	0	24	24
174.0	0	24	24
175.0	0	25	25
176.0	0	17	17
177.0	0	22	22
178.0	0	13	13
179.0	0	23	23
180.0	0	23	23
181.0	0	20	20
182.0	0	21	21
183.0	0	19	19
184.0	0	31	31
185.0	0	21	21
186.0	0	18	18
187.0	0	16	16
188.0	0	18	18
189.0	0	13	13
190.0	0	20	20
191.0	0	27	27
192.0	0	21	21
193.0	0	19	19
194.0	0	17	17
195.0	0	11	11
196.0	0	15	15
197.0	0	18	18
198.0	0	15	15
199.0	0	13	13
200.0	0	16	16
201.0	0	17	17
202.0	0	11	11
203.0	0	22	22
204.0	0	20	20
205.0	0	21	21
206.0	0	21	21
207.0	0	20	20
208.0	0	17	17
209.0	0	13	13
210.0	0	13	13
211.0	0	9	9
212.0	0	11	11
213.0	0	17	17
214.0	0	12	12
215.0	0	15	15
216.0	0	13	13
217.0	0	12	12
218.0	0	16	16
219.0	0	15	15
220.0	0	17	17
221.0	0	18	18
222.0	0	9	9
223.0	0	11	11
224.0	0	12	12
225.0	0	9	9
226.0	0	16	16
227.0	0	10	10
228.0	0	11	11
229.0	0	7	7
230.0	0	9	9
231.0	0	7	7
232.0	0	12	12
233.0	0	10	10
234.0	0	11	11
235.0	0	11	11
236.0	0	5	5
237.0	0	16	16
238.0	0	9	9
239.0	0	9	9
240.0	0	10	10
241.0	0	7	7
242.0	0	8	8
243.0	0	7	7
244.0	0	9	9
245.0	0	9	9
246.0	0	17	17
247.0	0	11	11
248.0	0	5	5
249.0	0	10	10
250.0	0	7	7
251.0	0	10	10
252.0	0	10	10
253.0	0	8	8
254.0	0	13	13
255.0	0	7	7
256.0	0	7	7
257.0	0	7	7
258.0	0	11	11
259.0	0	8	8
260.0	0	10	10
261.0	0	9	9
262.0	0	5	5
263.0	0	11	11
264.0	0	7	7
265.0	0	10	10
266.0	0	10	10
267.0	0	7	7
268.0	0	5	5
269.0	0	8	8
270.0	0	9	9
271.0	0	6	6
272.0	0	7	7
273.0	0	2	2
274.0	0	11	11
275.0	0	13	13
276.0	0	5	5
277.0	0	8	8
278.0	0	4	4
279.0	0	7	7
280.0	0	10	10
281.0	0	4	4
282.0	0	5	5
283.0	0	3	3
284.0	0	2	2
285.0	0	2	2
286.0	0	5	5
287.0	0	1	1
288.0	0	8	8
289.0	0	3	3
290.0	0	8	8
291.0	0	3	3
292.0	0	4	4
293.0	0	7	7
294.0	0	4	4
295.0	0	10	10
296.0	0	8	8
297.0	0	6	6
298.0	0	8	8
299.0	0	11	11
300.0	0	6	6
301.0	0	10	10
302.0	0	6	6
303.0	0	11	11
304.0	0	9	9
305.0	0	5	5
306.0	0	2	2
307.0	0	5	5
308.0	0	8	8
309.0	0	6	6
310.0	0	2	2
311.0	0	5	5
312.0	0	6	6
313.0	0	3	3
314.0	0	5	5
315.0	0	6	6
316.0	0	2	2
317.0	0	8	8
318.0	0	4	4
319.0	0	5	5
320.0	0	7	7
321.0	0	3	3
322.0	0	2	2
323.0	0	3	3
324.0	0	4	4
325.0	0	5	5
326.0	0	7	7
327.0	0	7	7
328.0	0	3	3
329.0	0	3	3
330.0	0	5	5
331.0	0	9	9
332.0	0	4	4
333.0	0	6	6
334.0	0	6	6
335.0	0	5	5
336.0	0	5	5
337.0	0	2	2
338.0	0	2	2
339.0	0	4	4
340.0	0	4	4
341.0	0	3	3
342.0	0	1	1
343.0	0	1	1
344.0	0	2	2
345.0	0	4	4
346.0	0	6	6
347.0	0	5	5
348.0	0	3	3
349.0	0	2	2
350.0	0	6	6
351.0	0	7	7
352.0	0	5	5
353.0	0	2	2
354.0	0	2	2
355.0	0	6	6
360.0	0	3	3
361.0	0	4	4
362.0	0	6	6
363.0	0	3	3
364.0	0	4	4
365.0	0	3	3
366.0	0	1	1
367.0	0	1	1
368.0	0	1	1
369.0	0	3	3
370.0	0	2	2
