feat	n.vars	mean.s	median.s	sd.s	cv.s	liptak.s	p.nom	fdr
ENSDARG00000000001	16	1.74061169837409	1.53267317266011	1.08805448832404	0.625098917432532	6.96244679349636	0.78327	1
ENSDARG00000000002	4	0.986485721248613	1.04080088628858	0.904827723736985	0.917223335571171	1.97297144249723	0.91058	1
ENSDARG00000000069	11	1.86469700448549	1.51302610233851	1.48961343929796	0.798850127240364	6.18450031157804	0.87284	1
ENSDARG00000000086	24	1.54809490522134	1.07674546842022	1.06206495617418	0.68604641265345	7.58408518238913	0.99997	1
ENSDARG00000000142	10	1.95470598772134	1.49094891099105	1.43180733157646	0.732492426262818	6.18132307716855	0.72695	1
ENSDARG00000000151	5	0.51661099127912	0.513495573480458	0.0826890582379061	0.160060586464042	1.15517729442366	0.9981	1
ENSDARG00000000161	26	1.30568481459016	1.05671784375595	0.769345675823404	0.589227711945851	6.65771234819702	0.99085	1
ENSDARG00000000183	36	2.65538269929704	2.59849031542703	1.73838766158985	0.654665582497788	15.9322961957822	0.91041	1
ENSDARG00000000189	33	3.95510004614189	3.60862760627238	2.05193077668042	0.51880628877695	22.7203199883876	0.00011	0.0012606529209622
ENSDARG00000000229	11	2.11208775713018	2.41172043961231	1.32262185787349	0.626215389681826	7.00500261470408	0.26084	0.61775250887574
ENSDARG00000000324	11	1.26021319207209	1.09862158585929	0.792222484210788	0.628641637140923	4.17965431395921	0.99761	1
ENSDARG00000000370	36	1.99295080196294	1.79280812382105	1.30156315918319	0.653083436832073	11.9577048117776	0.99936	1
ENSDARG00000000423	14	2.42964100040928	2.13071439548998	2.52643602774114	1.03983923028775	9.09088419639023	0.13086	0.397496766848816
ENSDARG00000000442	14	2.26950267620398	1.80760948002604	2.19543643763697	0.967364551122322	8.49170145272186	0.25804	0.614103282588011
ENSDARG00000000472	5	2.52736361248283	2.53986933424632	1.49127194251699	0.59005041267172	5.65135684137105	0.65979	1
ENSDARG00000000489	7	2.18475250747244	1.5561134742607	1.85514921837113	0.849134724425774	5.78031181099686	0.49414	0.890627040172942
ENSDARG00000000503	27	6.3881804956281	5.24554518514098	4.96702621210118	0.77753379315135	33.1939595590452	0.93161	1
ENSDARG00000000529	24	1.25316532002696	1.03489069472655	1.00188226174456	0.799481318013983	6.13923119483525	0.99121	1
ENSDARG00000000542	23	3.09722349305804	2.20638216194712	2.00502858666824	0.647363224243329	14.8537620627525	0.00348	0.0245020408163265
ENSDARG00000000567	26	2.32564489464766	2.39890117208408	1.24146639641244	0.533815974773107	11.8585086994959	0.18825	0.506846407427341
ENSDARG00000000568	11	2.92248639348573	2.73739138222752	1.97529919828952	0.675896798935487	9.69279082211112	0.23976	0.586360009777561
ENSDARG00000000631	31	2.20822360981427	2.55711547234272	1.26852280711568	0.57445396447979	12.2948687198838	0.62982	0.994374167587186
ENSDARG00000000656	14	1.4636386458014	1.17421074085138	0.778699876837388	0.532030142187874	5.47643435063063	0.83658	1
ENSDARG00000000666	50	4.28704503155495	3.64165037977896	3.60781350177738	0.841561839267358	30.313986130646	0.0022	0.0165745481927711
ENSDARG00000000729	44	2.06459952459857	2.05642260916244	1.27680956073017	0.618429649681544	13.6950039308792	0.41494	0.807404667444574
ENSDARG00000000747	6	0.252179316413803	0.225488810818057	0.279973900105343	1.11021753919711	0.617710648897685	1	1
ENSDARG00000000767	10	2.99953497473094	2.46005772419308	2.9310609045671	0.977171771377669	9.48536244148537	0.03707	0.163385616740088
ENSDARG00000000779	8	3.54515141889734	2.73748919133801	2.88670369964296	0.814268097056576	10.0272024345417	0.09233	0.313952344546381
ENSDARG00000000830	18	1.71814745162842	1.24805524523608	1.43223538483044	0.833592823173003	7.28948228474905	0.67234	1
ENSDARG00000000857	6	2.56968851058635	1.7843313699801	2.59644036499168	1.0104105436496	6.29442564882905	0.35968	0.746597178423237
ENSDARG00000000861	3	1.79056800555231	0.780383098033193	2.21866588244707	1.23908495827429	3.10135476002387	0.81379	1
ENSDARG00000000935	11	6.15505807705295	3.18265491169938	5.62281550702545	0.913527612028263	20.414018204431	4e-05	0.000512419974391805
ENSDARG00000000943	3	4.19296572792062	4.87396904672961	1.23208443757784	0.293845577933894	7.26242967515353	0.02767	0.13083097826087
ENSDARG00000001015	118	2.62189845679577	2.29775641258422	1.7403253448553	0.663765349243219	28.481107406389	0.00089	0.00779724168126094
ENSDARG00000001127	13	3.86769102161925	3.16575763445592	3.24907441209117	0.840055318258312	13.9451582960999	0.59209	0.967160889795918
ENSDARG00000001169	13	3.4534824781024	3.63687552629052	1.13494617590052	0.328638174103071	12.4517081537146	0.00847	0.0511111881785283
ENSDARG00000001210	3	0.961835792158609	1.08246393323074	0.547722834492452	0.569455658603867	1.66594846055697	0.95561	1
ENSDARG00000001220	46	2.08939524966312	1.98398012646892	1.52115342841785	0.728035266981252	14.1709680483897	0.99971	1
ENSDARG00000001234	7	3.10155760826263	2.59930430612964	2.47254386904409	0.797194242807927	8.2059501084032	0.03962	0.17108247734139
ENSDARG00000001241	5	5.64335666597561	4.32490941969028	5.48894456181578	0.972638251788904	12.618929126398	0.07774	0.278664674302076
ENSDARG00000001244	14	3.77470900116545	2.73373874323828	2.91320354416254	0.771769040544073	14.1236678171328	0.51305	0.90578176283748
ENSDARG00000001303	21	1.34548236906338	0.700030380377252	1.25774311130358	0.934789738032112	6.16577480246145	0.9352	1
ENSDARG00000001447	26	3.60997105379083	1.93009489887891	4.97543534631192	1.3782479892982	18.4073128467845	0.00059	0.00547075996292864
