feat	n.vars	mean.s	median.s	sd.s	cv.s	liptak.s	p.nom	fdr
ENSDARG00000000001	16	2.20551041777691	2.10291538472322	1.52480474485994	0.691361388533772	8.82204167110764	0.4895	0.862414678899083
ENSDARG00000000002	4	3.37765969559348	4.05023769973959	1.93464055677688	0.57277545138749	6.75531939118695	0.04502	0.170295272727273
ENSDARG00000000068	10	2.55755865351539	2.04419589859535	2.09068695311944	0.817454157012497	8.08771059458204	0.16445	0.437694516386891
ENSDARG00000000069	2	8.45922353383949	8.45922353383949	1.9934731222457	0.235656749614335	11.9631486487015	0.00093	0.00715892058596762
ENSDARG00000000086	25	1.90914367244139	1.36263079097667	1.91443229275134	1.00277015312483	9.54571836220695	0.99795	1
ENSDARG00000000151	5	1.79926215296805	2.02733262988918	1.17413541760391	0.652564950397618	4.02327248337919	0.60296	0.955899040965386
ENSDARG00000000161	18	1.99526991576648	2.02132762597387	1.29046830989281	0.646763778522206	8.46521332641592	0.42093	0.79765888024293
ENSDARG00000000183	38	2.31830718297846	2.08133467400413	1.56196705856718	0.673753275681283	14.291005261936	0.99586	1
ENSDARG00000000189	21	3.0996709510584	2.08827810137691	2.61783997483464	0.844554153059622	14.2044767626809	0.07929	0.261092137203166
ENSDARG00000000229	39	2.98109086289454	2.89017384886327	1.33773612822769	0.448740474461349	18.6169064718201	0.00063	0.00515144963144963
ENSDARG00000000370	32	1.70759134401461	1.25924844039592	1.35888862751815	0.795792642239183	9.65959535078547	1	1
ENSDARG00000000423	15	1.75428436997887	1.51348207269889	0.889837943725506	0.507237001567896	6.79431414944012	0.70349	1
ENSDARG00000000442	11	2.03340784110086	1.41446934680679	2.22282630222469	1.09315320679657	6.74405085469816	0.51274	0.883839116022099
ENSDARG00000000503	27	6.08665261084039	5.42976699470621	4.56544142933235	0.750074256119243	31.6271747099919	0.92788	1
ENSDARG00000000529	26	1.21511252112648	0.52473816478679	1.31326879969712	1.08077957955667	6.19588245643483	0.99695	1
ENSDARG00000000568	16	1.4527250171203	1.38068553051287	0.728998149968737	0.501814274124509	5.81090006848119	0.99746	1
ENSDARG00000000656	14	2.05452316312936	2.36860606742033	1.13195979742947	0.550959861511282	7.68732176962114	0.31408	0.670573855035279
ENSDARG00000000666	4	8.70753238094861	9.06932306252692	5.17522245896257	0.594338583257588	17.4150647618972	0.00035	0.00310889679715302
ENSDARG00000000729	44	1.97654331875675	2.00216251558254	1.0205135524919	0.516312262325626	13.1109051404	0.5918	0.947903445620789
ENSDARG00000000767	9	1.94489889367205	1.71152196320067	1.21674493885322	0.625608324839937	5.83469668101616	0.50351	0.875486562173459
ENSDARG00000000779	7	3.96805876091381	3.47148718573349	3.70535803080698	0.933796159297216	10.498496669069	0.06274	0.220167196064652
ENSDARG00000000853	10	2.34281418998403	2.06628528869757	2.01719559775067	0.861013906426962	7.40862897491198	0.96631	1
ENSDARG00000000861	6	6.75307388671225	7.71757570864008	3.29125943042968	0.487372045033561	16.5415852177586	0.00011	0.00112179775280899
ENSDARG00000000935	33	1.9066245836801	0.913058546118125	2.39298376520517	1.25508911701239	10.9527243643798	0.55056	0.917103141047016
ENSDARG00000001014	35	2.46546872331855	2.4132181699645	1.40907539194206	0.571524342862248	14.5859096698893	0.47233	0.848927516198704
ENSDARG00000001015	122	3.03007795333848	2.53790866967577	3.33070742931044	1.09921509631154	33.4683049048434	0	0
ENSDARG00000001057	7	4.67727838784819	3.73143791585324	2.10602810106162	0.450267853744431	12.3749154268634	0.07382	0.248070979468193
ENSDARG00000001169	13	2.81464727868627	2.59959564003683	1.45939878771711	0.518501482856596	10.1483550856485	0.04349	0.166081835564054
ENSDARG00000001210	3	4.39371554585437	2.37711798933938	4.5750582267832	1.04127319555312	7.61013855942499	0.07216	0.244136035242291
ENSDARG00000001220	45	2.42491830204855	2.00719901171133	2.09947317848064	0.865791303858369	16.2668464897918	0.96709	1
ENSDARG00000001234	7	3.22359319065608	2.59959564003683	1.58910638310141	0.492961204815671	8.52882591051721	0.03495	0.141157281553398
ENSDARG00000001241	4	2.1089163574107	1.79618204699106	2.27072487623076	1.07672590629376	4.2178327148214	0.91957	1
ENSDARG00000001249	2	2.98203592626063	2.98203592626063	1.23705193801357	0.414834686302654	4.2172356504016	0.15481	0.41943637449118
ENSDARG00000001303	20	1.91257038782137	1.72109104619008	1.19613536979248	0.625407241170881	8.55327479784343	0.39991	0.775281833009709
ENSDARG00000001447	22	2.70822187273259	2.75828720838008	1.96528513275821	0.725673606193588	12.7026865529635	0.03333	0.135823151020408
ENSDARG00000001470	26	3.00594204251609	2.35684833374711	3.87663720997754	1.28965800243196	15.3273571315185	0.02596	0.112298370883882
ENSDARG00000001557	4	2.22183610520063	2.00932924155761	1.33313732188844	0.600016049234225	4.44367221040126	0.44725	0.825382132692663
ENSDARG00000001558	23	1.77949894690368	1.55344573403387	1.78676398811219	1.00408263304744	8.53417714526247	0.51909	0.888952754716981
ENSDARG00000001634	44	6.76856665553016	4.30136836327424	6.76572083758181	0.999579553826802	44.8975919298085	0	0
ENSDARG00000001656	9	3.06182969931947	3.2576634838163	2.18509926988964	0.713658003374682	9.18548909795841	0.04875	0.181004090740052
ENSDARG00000001676	20	5.18111352348962	6.4051227598971	3.69452103764277	0.713074712779968	23.1706440753325	0.49316	0.865712815465729
ENSDARG00000001686	2	1.0498477089201	1.0498477089201	0.655678005238185	0.624545826663403	1.48470886838113	0.82653	1
ENSDARG00000001710	57	6.48615793967648	4.15820993581223	11.0224432606062	1.69937941121982	48.9694185655742	0	0
