## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT 06_mergeSamples/bam/22_KB_C6.bam --OUTPUT 07_markDuplicates/bam/22_KB_C6.bam --METRICS_FILE 07_markDuplicates/metrics/22_KB_C6.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Nov 22 11:06:20 ACDT 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	33	80283552	8329632	0	31	22994295	0	0.286414	111872001

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	44466425	44466425
2.0	1.487904	9108585	9108585
3.0	1.725953	2192892	2192892
4.0	1.842099	690159	690159
5.0	1.898766	290682	290682
6.0	1.926415	151897	151897
7.0	1.939905	91984	91984
8.0	1.946486	60810	60810
9.0	1.949698	42432	42432
10.0	1.951264	31035	31035
11.0	1.952029	23551	23551
12.0	1.952402	18538	18538
13.0	1.952584	14815	14815
14.0	1.952672	11915	11915
15.0	1.952716	9942	9942
16.0	1.952737	8327	8327
17.0	1.952747	7016	7016
18.0	1.952752	5877	5877
19.0	1.952755	5185	5185
20.0	1.952756	4566	4566
21.0	1.952757	3954	3954
22.0	1.952757	3611	3611
23.0	1.952757	3077	3077
24.0	1.952757	2794	2794
25.0	1.952757	2475	2475
26.0	1.952757	2280	2280
27.0	1.952757	2028	2028
28.0	1.952757	1844	1844
29.0	1.952757	1689	1689
30.0	1.952757	1555	1555
31.0	1.952757	1379	1379
32.0	1.952757	1298	1298
33.0	1.952757	1178	1178
34.0	1.952757	1158	1158
35.0	1.952757	992	992
36.0	1.952757	935	935
37.0	1.952757	864	864
38.0	1.952757	800	800
39.0	1.952757	755	755
40.0	1.952757	754	754
41.0	1.952757	666	666
42.0	1.952757	616	616
43.0	1.952757	594	594
44.0	1.952757	578	578
45.0	1.952757	542	542
46.0	1.952757	481	481
47.0	1.952757	427	427
48.0	1.952757	448	448
49.0	1.952757	411	411
50.0	1.952757	425	425
51.0	1.952757	380	380
52.0	1.952757	382	382
53.0	1.952757	343	343
54.0	1.952757	299	299
55.0	1.952757	310	310
56.0	1.952757	295	295
57.0	1.952757	270	270
58.0	1.952757	286	286
59.0	1.952757	258	258
60.0	1.952757	249	249
61.0	1.952757	224	224
62.0	1.952757	261	261
63.0	1.952757	229	229
64.0	1.952757	214	214
65.0	1.952757	205	205
66.0	1.952757	203	203
67.0	1.952757	202	202
68.0	1.952757	163	163
69.0	1.952757	182	182
70.0	1.952757	168	168
71.0	1.952757	159	159
