## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT 06_mergeSamples/bam/4_KB_A6.bam --OUTPUT 07_markDuplicates/bam/4_KB_A6.bam --METRICS_FILE 07_markDuplicates/metrics/4_KB_A6.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Nov 22 11:06:20 ACDT 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	27	76217220	7226793	0	23	31369675	0	0.411583	64907132

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	27950831	27950831
2.0	1.309051	10803461	10803461
3.0	1.404563	3683005	3683005
4.0	1.434081	1254621	1254621
5.0	1.443204	478917	478917
6.0	1.446023	217683	217683
7.0	1.446894	118331	118331
8.0	1.447164	73271	73271
9.0	1.447247	49633	49633
10.0	1.447272	35395	35395
11.0	1.44728	26597	26597
12.0	1.447283	20632	20632
13.0	1.447284	16421	16421
14.0	1.447284	13236	13236
15.0	1.447284	11037	11037
16.0	1.447284	9198	9198
17.0	1.447284	7651	7651
18.0	1.447284	6706	6706
19.0	1.447284	5615	5615
20.0	1.447284	4965	4965
21.0	1.447284	4412	4412
22.0	1.447284	3904	3904
23.0	1.447284	3470	3470
24.0	1.447284	3093	3093
25.0	1.447284	2775	2775
26.0	1.447284	2525	2525
27.0	1.447284	2335	2335
28.0	1.447284	2106	2106
29.0	1.447284	1901	1901
30.0	1.447284	1791	1791
31.0	1.447284	1566	1566
32.0	1.447284	1493	1493
33.0	1.447284	1336	1336
34.0	1.447284	1192	1192
35.0	1.447284	1158	1158
36.0	1.447284	1059	1059
37.0	1.447284	970	970
38.0	1.447284	931	931
39.0	1.447284	896	896
40.0	1.447284	836	836
41.0	1.447284	792	792
42.0	1.447284	770	770
43.0	1.447284	673	673
44.0	1.447284	649	649
45.0	1.447284	620	620
46.0	1.447284	621	621
47.0	1.447284	557	557
48.0	1.447284	519	519
49.0	1.447284	474	474
50.0	1.447284	476	476
51.0	1.447284	467	467
52.0	1.447284	394	394
53.0	1.447284	415	415
54.0	1.447284	409	409
55.0	1.447284	346	346
56.0	1.447284	342	342
57.0	1.447284	387	387
58.0	1.447284	296	296
59.0	1.447284	352	352
60.0	1.447284	293	293
61.0	1.447284	284	284
62.0	1.447284	266	266
63.0	1.447284	256	256
64.0	1.447284	242	242
65.0	1.447284	247	247
66.0	1.447284	229	229
67.0	1.447284	225	225
68.0	1.447284	232	232
69.0	1.447284	214	214
70.0	1.447284	169	169
71.0	1.447284	197	197
72.0	1.447284	179	179
73.0	1.447284	187	187
74.0	1.447284	173	173
75.0	1.447284	178	178
76.0	1.447284	139	139
77.0	1.447284	153	153
78.0	1.447284	161	161
79.0	1.447284	146	146
80.0	1.447284	145	145
81.0	1.447284	134	134
82.0	1.447284	135	135
83.0	1.447284	135	135
84.0	1.447284	109	109
85.0	1.447284	114	114
86.0	1.447284	97	97
87.0	1.447284	112	112
88.0	1.447284	115	115
89.0	1.447284	123	123
90.0	1.447284	97	97
91.0	1.447284	101	101
92.0	1.447284	97	97
93.0	1.447284	86	86
94.0	1.447284	80	80
95.0	1.447284	93	93
96.0	1.447284	82	82
97.0	1.447284	99	99
98.0	1.447284	84	84
99.0	1.447284	96	96
100.0	1.447284	74	74
101.0	0	65	65
102.0	0	69	69
103.0	0	78	78
104.0	0	73	73
105.0	0	76	76
106.0	0	78	78
107.0	0	70	70
108.0	0	65	65
109.0	0	73	73
110.0	0	58	58
111.0	0	59	59
112.0	0	62	62
113.0	0	78	78
114.0	0	61	61
115.0	0	61	61
116.0	0	45	45
117.0	0	47	47
118.0	0	47	47
119.0	0	58	58
120.0	0	48	48
121.0	0	62	62
122.0	0	56	56
123.0	0	50	50
124.0	0	37	37
125.0	0	42	42
126.0	0	41	41
127.0	0	40	40
128.0	0	47	47
129.0	0	40	40
130.0	0	37	37
131.0	0	48	48
132.0	0	39	39
133.0	0	46	46
134.0	0	36	36
135.0	0	32	32
136.0	0	47	47
137.0	0	37	37
138.0	0	32	32
139.0	0	34	34
140.0	0	35	35
141.0	0	26	26
142.0	0	28	28
143.0	0	23	23
144.0	0	29	29
145.0	0	32	32
146.0	0	28	28
147.0	0	41	41
148.0	0	22	22
149.0	0	27	27
150.0	0	28	28
151.0	0	29	29
152.0	0	33	33
153.0	0	21	21
154.0	0	20	20
155.0	0	21	21
156.0	0	26	26
157.0	0	21	21
158.0	0	20	20
159.0	0	23	23
160.0	0	25	25
161.0	0	22	22
162.0	0	23	23
163.0	0	17	17
164.0	0	20	20
165.0	0	25	25
166.0	0	24	24
167.0	0	18	18
168.0	0	20	20
169.0	0	16	16
170.0	0	27	27
171.0	0	21	21
172.0	0	12	12
173.0	0	25	25
174.0	0	19	19
175.0	0	17	17
176.0	0	17	17
177.0	0	14	14
178.0	0	20	20
179.0	0	25	25
180.0	0	23	23
181.0	0	10	10
182.0	0	19	19
183.0	0	17	17
184.0	0	25	25
185.0	0	9	9
186.0	0	16	16
187.0	0	17	17
188.0	0	7	7
189.0	0	18	18
190.0	0	16	16
191.0	0	17	17
192.0	0	14	14
193.0	0	13	13
194.0	0	16	16
195.0	0	18	18
196.0	0	13	13
197.0	0	16	16
198.0	0	11	11
199.0	0	16	16
200.0	0	15	15
201.0	0	12	12
202.0	0	15	15
203.0	0	15	15
204.0	0	11	11
205.0	0	13	13
206.0	0	11	11
207.0	0	9	9
208.0	0	16	16
209.0	0	16	16
210.0	0	7	7
211.0	0	9	9
212.0	0	14	14
213.0	0	10	10
214.0	0	11	11
215.0	0	6	6
216.0	0	7	7
217.0	0	14	14
218.0	0	8	8
219.0	0	11	11
220.0	0	9	9
221.0	0	8	8
222.0	0	10	10
223.0	0	2	2
224.0	0	8	8
225.0	0	13	13
226.0	0	6	6
227.0	0	11	11
228.0	0	10	10
229.0	0	14	14
230.0	0	7	7
231.0	0	3	3
232.0	0	10	10
233.0	0	4	4
234.0	0	14	14
235.0	0	11	11
236.0	0	7	7
237.0	0	9	9
238.0	0	4	4
239.0	0	6	6
240.0	0	9	9
241.0	0	10	10
242.0	0	10	10
243.0	0	9	9
244.0	0	7	7
245.0	0	8	8
246.0	0	3	3
247.0	0	9	9
248.0	0	6	6
249.0	0	6	6
250.0	0	5	5
251.0	0	6	6
252.0	0	7	7
253.0	0	6	6
254.0	0	9	9
255.0	0	5	5
256.0	0	10	10
257.0	0	9	9
258.0	0	4	4
259.0	0	3	3
260.0	0	5	5
261.0	0	8	8
262.0	0	2	2
263.0	0	5	5
264.0	0	5	5
265.0	0	4	4
266.0	0	7	7
267.0	0	9	9
268.0	0	10	10
269.0	0	8	8
270.0	0	4	4
271.0	0	8	8
272.0	0	7	7
273.0	0	5	5
274.0	0	7	7
275.0	0	5	5
276.0	0	1	1
277.0	0	6	6
278.0	0	5	5
279.0	0	7	7
280.0	0	11	11
281.0	0	2	2
282.0	0	6	6
283.0	0	9	9
284.0	0	4	4
285.0	0	4	4
286.0	0	2	2
287.0	0	7	7
288.0	0	5	5
289.0	0	5	5
290.0	0	2	2
291.0	0	3	3
293.0	0	4	4
294.0	0	4	4
295.0	0	3	3
296.0	0	4	4
297.0	0	7	7
298.0	0	1	1
299.0	0	3	3
300.0	0	5	5
301.0	0	2	2
302.0	0	3	3
303.0	0	3	3
304.0	0	3	3
305.0	0	1	1
306.0	0	6	6
307.0	0	3	3
308.0	0	5	5
309.0	0	5	5
310.0	0	1	1
311.0	0	2	2
312.0	0	3	3
313.0	0	7	7
314.0	0	4	4
315.0	0	4	4
316.0	0	5	5
317.0	0	3	3
318.0	0	3	3
319.0	0	5	5
320.0	0	1	1
321.0	0	2	2
322.0	0	4	4
323.0	0	2	2
324.0	0	5	5
325.0	0	3	3
327.0	0	5	5
329.0	0	3	3
330.0	0	4	4
331.0	0	3	3
332.0	0	1	1
333.0	0	7	7
334.0	0	3	3
335.0	0	2	2
336.0	0	3	3
337.0	0	4	4
338.0	0	3	3
339.0	0	7	7
340.0	0	2	2
341.0	0	4	4
342.0	0	3	3
343.0	0	1	1
344.0	0	3	3
345.0	0	3	3
346.0	0	2	2
348.0	0	2	2
349.0	0	3	3
350.0	0	1	1
351.0	0	3	3
352.0	0	3	3
353.0	0	1	1
354.0	0	2	2
355.0	0	4	4
356.0	0	3	3
357.0	0	4	4
358.0	0	4	4
359.0	0	3	3
360.0	0	3	3
361.0	0	2	2
362.0	0	1	1
363.0	0	4	4
364.0	0	1	1
365.0	0	1	1
367.0	0	7	7
368.0	0	5	5
369.0	0	2	2
370.0	0	4	4
371.0	0	1	1
372.0	0	4	4
373.0	0	1	1
374.0	0	4	4
375.0	0	3	3
376.0	0	3	3
377.0	0	1	1
378.0	0	3	3
380.0	0	3	3
382.0	0	4	4
383.0	0	2	2
385.0	0	2	2
386.0	0	1	1
387.0	0	3	3
389.0	0	1	1
391.0	0	1	1
393.0	0	3	3
394.0	0	3	3
395.0	0	2	2
396.0	0	3	3
397.0	0	2	2
398.0	0	1	1
399.0	0	4	4
400.0	0	3	3
401.0	0	1	1
402.0	0	1	1
404.0	0	2	2
410.0	0	3	3
411.0	0	1	1
412.0	0	1	1
413.0	0	2	2
414.0	0	3	3
415.0	0	2	2
416.0	0	5	5
417.0	0	2	2
418.0	0	1	1
419.0	0	1	1
420.0	0	1	1
421.0	0	2	2
422.0	0	2	2
423.0	0	2	2
425.0	0	1	1
426.0	0	2	2
427.0	0	3	3
428.0	0	1	1
429.0	0	1	1
431.0	0	2	2
432.0	0	1	1
433.0	0	2	2
436.0	0	1	1
437.0	0	2	2
439.0	0	1	1
441.0	0	1	1
442.0	0	1	1
443.0	0	2	2
444.0	0	1	1
445.0	0	1	1
446.0	0	1	1
447.0	0	2	2
448.0	0	1	1
450.0	0	1	1
451.0	0	1	1
452.0	0	2	2
454.0	0	2	2
455.0	0	2	2
456.0	0	2	2
457.0	0	5	5
459.0	0	1	1
460.0	0	1	1
461.0	0	2	2
463.0	0	1	1
464.0	0	1	1
465.0	0	2	2
467.0	0	2	2
469.0	0	3	3
470.0	0	2	2
471.0	0	2	2
472.0	0	1	1
473.0	0	5	5
474.0	0	1	1
478.0	0	2	2
479.0	0	2	2
480.0	0	1	1
482.0	0	1	1
484.0	0	1	1
488.0	0	2	2
490.0	0	1	1
491.0	0	3	3
492.0	0	2	2
493.0	0	2	2
495.0	0	2	2
497.0	0	2	2
501.0	0	3	3
502.0	0	2	2
504.0	0	2	2
509.0	0	2	2
513.0	0	1	1
515.0	0	3	3
519.0	0	1	1
523.0	0	3	3
524.0	0	3	3
525.0	0	1	1
527.0	0	1	1
528.0	0	2	2
531.0	0	1	1
532.0	0	1	1
533.0	0	1	1
536.0	0	1	1
538.0	0	2	2
539.0	0	2	2
541.0	0	1	1
542.0	0	1	1
544.0	0	2	2
545.0	0	1	1
546.0	0	1	1
547.0	0	1	1
550.0	0	1	1
551.0	0	1	1
554.0	0	1	1
556.0	0	1	1
559.0	0	2	2
560.0	0	2	2
561.0	0	1	1
563.0	0	1	1
568.0	0	1	1
571.0	0	2	2
572.0	0	1	1
573.0	0	1	1
578.0	0	2	2
579.0	0	1	1
580.0	0	1	1
581.0	0	1	1
583.0	0	1	1
586.0	0	2	2
589.0	0	1	1
592.0	0	3	3
594.0	0	1	1
598.0	0	2	2
599.0	0	1	1
609.0	0	1	1
610.0	0	1	1
612.0	0	1	1
613.0	0	1	1
614.0	0	1	1
616.0	0	1	1
619.0	0	1	1
621.0	0	1	1
622.0	0	2	2
623.0	0	1	1
624.0	0	1	1
626.0	0	1	1
628.0	0	1	1
633.0	0	1	1
636.0	0	2	2
637.0	0	1	1
640.0	0	1	1
645.0	0	1	1
646.0	0	1	1
648.0	0	2	2
652.0	0	1	1
655.0	0	1	1
657.0	0	1	1
662.0	0	1	1
663.0	0	1	1
674.0	0	1	1
680.0	0	1	1
681.0	0	1	1
685.0	0	1	1
687.0	0	3	3
694.0	0	1	1
699.0	0	1	1
702.0	0	1	1
715.0	0	1	1
718.0	0	1	1
720.0	0	2	2
721.0	0	1	1
727.0	0	1	1
735.0	0	1	1
741.0	0	1	1
746.0	0	1	1
747.0	0	1	1
749.0	0	1	1
750.0	0	1	1
769.0	0	1	1
771.0	0	1	1
772.0	0	1	1
773.0	0	1	1
779.0	0	1	1
781.0	0	1	1
784.0	0	1	1
788.0	0	1	1
789.0	0	1	1
791.0	0	2	2
805.0	0	1	1
811.0	0	1	1
816.0	0	1	1
818.0	0	1	1
821.0	0	1	1
835.0	0	3	3
836.0	0	1	1
848.0	0	1	1
851.0	0	2	2
856.0	0	1	1
858.0	0	1	1
864.0	0	1	1
866.0	0	1	1
874.0	0	2	2
876.0	0	1	1
880.0	0	1	1
882.0	0	1	1
884.0	0	1	1
899.0	0	1	1
900.0	0	1	1
904.0	0	1	1
909.0	0	1	1
930.0	0	1	1
933.0	0	1	1
942.0	0	1	1
967.0	0	1	1
974.0	0	1	1
983.0	0	1	1
991.0	0	1	1
1006.0	0	1	1
1012.0	0	1	1
1013.0	0	1	1
1041.0	0	1	1
1052.0	0	1	1
1061.0	0	1	1
1069.0	0	1	1
1084.0	0	1	1
1085.0	0	1	1
1119.0	0	1	1
1120.0	0	1	1
1125.0	0	1	1
1143.0	0	1	1
1183.0	0	1	1
1191.0	0	1	1
1216.0	0	1	1
1255.0	0	1	1
1257.0	0	1	1
1270.0	0	1	1
1314.0	0	1	1
1376.0	0	1	1
1388.0	0	1	1
1459.0	0	1	1
1490.0	0	1	1
1561.0	0	1	1
1726.0	0	1	1
1961.0	0	1	1
2025.0	0	1	1
2105.0	0	1	1
2551.0	0	1	1

